source_reindex,target_reindex,Relation
2046406.0,2046473.0,dc
2046419.0,2046448.0,dc
2046419.0,2046519.0,dc
2046448.0,2046519.0,dc
2046448.0,2046528.0,dc
2046448.0,2068092.0,dc
2046448.0,2069348.0,dc
2046448.0,2070539.0,dc
2046405.0,2046457.0,dc
2046457.0,2046473.0,dc
2046457.0,2046500.0,dc
2046457.0,2047593.0,dc
2046473.0,2046500.0,dc
2046473.0,2046503.0,dc
2046500.0,2046503.0,dc
2046500.0,2046511.0,dc
2046503.0,2046511.0,dc
2046503.0,2046536.0,dc
2046511.0,2046536.0,dc
2046511.0,2046537.0,dc
2046511.0,2047513.0,dc
2046519.0,2046528.0,dc
2046519.0,2046894.0,dc
2046528.0,2046894.0,dc
2046528.0,2047066.0,dc
2046528.0,2067568.0,dc
2046536.0,2046537.0,dc
2046536.0,2046585.0,dc
2046585.0,2046602.0,dc
2046585.0,2047095.0,dc
2046537.0,2046585.0,dc
2046585.0,2046609.0,dc
2046537.0,2046602.0,dc
2046602.0,2046609.0,dc
2046602.0,2046651.0,dc
2046609.0,2046651.0,dc
2046609.0,2046661.0,dc
2046643.0,2047106.0,dc
2046643.0,2047304.0,dc
2046651.0,2046661.0,dc
2046651.0,2046687.0,dc
2046661.0,2046687.0,dc
2046661.0,2046691.0,dc
2046687.0,2046691.0,dc
2046687.0,2046704.0,dc
2046691.0,2046704.0,dc
2046691.0,2046739.0,dc
2046704.0,2046739.0,dc
2046704.0,2046744.0,dc
2046739.0,2046744.0,dc
2046739.0,2046754.0,dc
2046744.0,2046754.0,dc
2046744.0,2046760.0,dc
2046754.0,2046760.0,dc
2046754.0,2046788.0,dc
2046754.0,2046862.0,dc
2046760.0,2046788.0,dc
2046760.0,2046809.0,dc
2046788.0,2046809.0,dc
2046788.0,2046855.0,dc
2046809.0,2046855.0,dc
2046809.0,2046858.0,dc
2046855.0,2046858.0,dc
2046855.0,2046862.0,dc
2046858.0,2046862.0,dc
2046858.0,2046879.0,dc
2046862.0,2046879.0,dc
2046862.0,2046883.0,dc
2046879.0,2046883.0,dc
2046879.0,2046892.0,dc
2046879.0,2051125.0,dc
2046883.0,2046892.0,dc
2046883.0,2046902.0,dc
2046892.0,2046902.0,dc
2046892.0,2046961.0,dc
2046892.0,2048018.0,dc
2046894.0,2047066.0,dc
2046894.0,2047077.0,dc
2046894.0,2067876.0,dc
2046894.0,2070079.0,dc
2046902.0,2046961.0,dc
2046902.0,2046976.0,dc
2046961.0,2046976.0,dc
2046961.0,2046998.0,dc
2046405.0,2046976.0,dc
2046976.0,2046998.0,dc
2046976.0,2047004.0,dc
2046998.0,2047004.0,dc
2046998.0,2047068.0,dc
2047004.0,2047068.0,dc
2047004.0,2047095.0,dc
2047066.0,2047077.0,dc
2047066.0,2047240.0,dc
2047066.0,2070019.0,dc
2047068.0,2047095.0,dc
2047068.0,2047142.0,dc
2047077.0,2047240.0,dc
2047077.0,2047302.0,dc
2047077.0,2068047.0,dc
2046537.0,2047095.0,dc
2047095.0,2047142.0,dc
2047095.0,2047143.0,dc
2047106.0,2047304.0,dc
2047142.0,2047143.0,dc
2047142.0,2047156.0,dc
2047143.0,2047156.0,dc
2047143.0,2047173.0,dc
2047156.0,2047173.0,dc
2047156.0,2047196.0,dc
2047173.0,2047196.0,dc
2047173.0,2047200.0,dc
2047196.0,2047200.0,dc
2047196.0,2047203.0,dc
2047142.0,2047200.0,dc
2047200.0,2047203.0,dc
2047200.0,2047232.0,dc
2047203.0,2047232.0,dc
2047203.0,2047312.0,dc
2047232.0,2047312.0,dc
2047232.0,2047342.0,dc
2047240.0,2047302.0,dc
2047240.0,2067139.0,dc
2047240.0,2070150.0,dc
2047240.0,2068786.0,dc
2047302.0,2067139.0,dc
2047302.0,2067140.0,dc
2047302.0,2069418.0,dc
2047312.0,2047342.0,dc
2047312.0,2047350.0,dc
2047342.0,2047350.0,dc
2047342.0,2047356.0,dc
2047342.0,2051433.0,dc
2047350.0,2047356.0,dc
2047350.0,2047464.0,dc
2047356.0,2047464.0,dc
2047356.0,2047513.0,dc
2047464.0,2047513.0,dc
2047464.0,2047581.0,dc
2047513.0,2047581.0,dc
2047513.0,2047589.0,dc
2047581.0,2047589.0,dc
2047581.0,2047593.0,dc
2047589.0,2047593.0,dc
2047589.0,2048018.0,dc
2047593.0,2048018.0,dc
2047593.0,2048076.0,dc
2047702.0,2047618.0,dc
2047785.0,2047618.0,dc
2047832.0,2047639.0,dc
2047639.0,2076853.0,dc
2047872.0,2047639.0,dc
2047639.0,2071082.0,dc
2047639.0,2066817.0,dc
2047639.0,2066914.0,dc
2047745.0,2047696.0,dc
2047894.0,2047696.0,dc
2049023.0,2047696.0,dc
2047696.0,2059166.0,dc
2047702.0,2047785.0,dc
2047702.0,2047982.0,dc
2047719.0,2047796.0,dc
2047719.0,2047919.0,dc
2047724.0,2047780.0,dc
2047724.0,2047793.0,dc
2047745.0,2047894.0,dc
2047745.0,2047913.0,dc
2047780.0,2047793.0,dc
2047780.0,2047921.0,dc
2047785.0,2047982.0,dc
2047785.0,2047983.0,dc
2047793.0,2047921.0,dc
2047793.0,2047992.0,dc
2047796.0,2047919.0,dc
2047796.0,2048371.0,dc
2047796.0,2048508.0,dc
2047832.0,2047872.0,dc
2047832.0,2047956.0,dc
2047832.0,2076853.0,dc
2047832.0,2064760.0,dc
2047832.0,2061369.0,dc
2047832.0,2065799.0,dc
2047872.0,2047956.0,dc
2047872.0,2048034.0,dc
2047872.0,2064321.0,dc
2050229.0,2047872.0,dc
2047872.0,2064839.0,dc
2047894.0,2047913.0,dc
2047894.0,2048055.0,dc
2047913.0,2048055.0,dc
2047913.0,2048189.0,dc
2047919.0,2048371.0,dc
2047919.0,2048405.0,dc
2047921.0,2047992.0,dc
2047921.0,2048006.0,dc
2050027.0,2047921.0,dc
2047956.0,2048034.0,dc
2048671.0,2047956.0,dc
2047982.0,2047983.0,dc
2047982.0,2048025.0,dc
2049694.0,2047982.0,dc
2047983.0,2048025.0,dc
2047983.0,2048284.0,dc
2047992.0,2048006.0,dc
2047992.0,2048370.0,dc
2049444.0,2047992.0,dc
2048006.0,2048370.0,dc
2048006.0,2048500.0,dc
2048018.0,2048076.0,dc
2050900.0,2048018.0,dc
2048025.0,2048284.0,dc
2048025.0,2048286.0,dc
2048671.0,2048034.0,dc
2048721.0,2048034.0,dc
2048034.0,2064383.0,dc
2048055.0,2048189.0,dc
2048055.0,2048548.0,dc
2048055.0,2055605.0,dc
2048055.0,2053397.0,dc
2050900.0,2048076.0,dc
2051125.0,2048076.0,dc
2048189.0,2048548.0,dc
2048680.0,2048189.0,dc
2048284.0,2048286.0,dc
2048284.0,2048401.0,dc
2048286.0,2048401.0,dc
2048286.0,2048415.0,dc
2048370.0,2048500.0,dc
2048672.0,2048370.0,dc
2048371.0,2048405.0,dc
2048371.0,2048482.0,dc
2048401.0,2048415.0,dc
2048401.0,2048483.0,dc
2048405.0,2048482.0,dc
2048405.0,2048508.0,dc
2048415.0,2048483.0,dc
2048738.0,2048415.0,dc
2048482.0,2048508.0,dc
2048683.0,2048482.0,dc
2050817.0,2048482.0,dc
2048738.0,2048483.0,dc
2048981.0,2048483.0,dc
2048672.0,2048500.0,dc
2048674.0,2048500.0,dc
2048683.0,2048508.0,dc
2048713.0,2048508.0,dc
2048680.0,2048548.0,dc
2048751.0,2048548.0,dc
2048548.0,2051944.0,dc
2048671.0,2048721.0,dc
2048671.0,2048746.0,dc
2048671.0,2065962.0,dc
2048671.0,2068747.0,dc
2048672.0,2048674.0,dc
2048672.0,2048692.0,dc
2048674.0,2048692.0,dc
2048674.0,2048709.0,dc
2048680.0,2048751.0,dc
2048680.0,2048832.0,dc
2048683.0,2048713.0,dc
2048683.0,2049147.0,dc
2048692.0,2048709.0,dc
2048692.0,2048807.0,dc
2048709.0,2048807.0,dc
2048709.0,2049116.0,dc
2048709.0,2051609.0,dc
2048713.0,2049147.0,dc
2048713.0,2049236.0,dc
2048721.0,2048746.0,dc
2048721.0,2048862.0,dc
2048721.0,2064383.0,dc
2048738.0,2048981.0,dc
2048738.0,2049080.0,dc
2048746.0,2048862.0,dc
2048746.0,2049021.0,dc
2048751.0,2048832.0,dc
2048751.0,2048884.0,dc
2048807.0,2049116.0,dc
2048807.0,2049123.0,dc
2048832.0,2048884.0,dc
2048832.0,2049023.0,dc
2048862.0,2049021.0,dc
2048862.0,2049029.0,dc
2048862.0,2067036.0,dc
2048862.0,2049686.0,dc
2048884.0,2049023.0,dc
2048884.0,2049114.0,dc
2048981.0,2049080.0,dc
2048981.0,2049179.0,dc
2049021.0,2049029.0,dc
2049021.0,2049107.0,dc
2049021.0,2068441.0,dc
2049023.0,2049114.0,dc
2049023.0,2049425.0,dc
2049023.0,2053860.0,dc
2049029.0,2049107.0,dc
2049029.0,2049351.0,dc
2049029.0,2061116.0,dc
2049029.0,2064836.0,dc
2049029.0,2066772.0,dc
2049080.0,2049179.0,dc
2049080.0,2049227.0,dc
2049107.0,2049351.0,dc
2049107.0,2049392.0,dc
2049114.0,2049425.0,dc
2049114.0,2049530.0,dc
2049114.0,2054601.0,dc
2049116.0,2049123.0,dc
2049116.0,2049213.0,dc
2049123.0,2049213.0,dc
2049123.0,2049326.0,dc
2049147.0,2049236.0,dc
2049147.0,2049250.0,dc
2049179.0,2049227.0,dc
2049179.0,2049245.0,dc
2049213.0,2049326.0,dc
2049213.0,2049444.0,dc
2049227.0,2049245.0,dc
2049227.0,2049420.0,dc
2049236.0,2049250.0,dc
2049236.0,2049309.0,dc
2049245.0,2049420.0,dc
2049245.0,2049499.0,dc
2049250.0,2049309.0,dc
2049250.0,2049335.0,dc
2049309.0,2049335.0,dc
2049309.0,2049356.0,dc
2049326.0,2049444.0,dc
2049326.0,2049517.0,dc
2049335.0,2049356.0,dc
2049335.0,2049401.0,dc
2049335.0,2051037.0,dc
2049351.0,2049392.0,dc
2049351.0,2049443.0,dc
2049356.0,2049401.0,dc
2049356.0,2049437.0,dc
2049392.0,2049443.0,dc
2049392.0,2049459.0,dc
2049392.0,2065536.0,dc
2049401.0,2049437.0,dc
2049401.0,2049474.0,dc
2049420.0,2049499.0,dc
2049420.0,2049516.0,dc
2049425.0,2049530.0,dc
2049425.0,2049565.0,dc
2049425.0,2059000.0,dc
2049437.0,2049474.0,dc
2049437.0,2049671.0,dc
2049443.0,2049459.0,dc
2049443.0,2049686.0,dc
2049443.0,2062528.0,dc
2049443.0,2064114.0,dc
2049443.0,2065962.0,dc
2049444.0,2049517.0,dc
2049444.0,2049627.0,dc
2049459.0,2049686.0,dc
2049459.0,2049769.0,dc
2049474.0,2049671.0,dc
2049474.0,2049761.0,dc
2049499.0,2049516.0,dc
2049499.0,2049616.0,dc
2049516.0,2049616.0,dc
2049516.0,2049655.0,dc
2049517.0,2049627.0,dc
2049517.0,2049975.0,dc
2049530.0,2049565.0,dc
2049530.0,2049713.0,dc
2049565.0,2049713.0,dc
2049565.0,2049736.0,dc
2049616.0,2049655.0,dc
2049616.0,2049669.0,dc
2049627.0,2049975.0,dc
2049627.0,2049983.0,dc
2049655.0,2049669.0,dc
2049655.0,2049694.0,dc
2049655.0,2051478.0,dc
2049669.0,2049694.0,dc
2049669.0,2049703.0,dc
2049671.0,2049761.0,dc
2049671.0,2049893.0,dc
2049686.0,2049769.0,dc
2049686.0,2050055.0,dc
2049686.0,2063658.0,dc
2049686.0,2065406.0,dc
2066545.0,2069647.0,dc
2049694.0,2049703.0,dc
2049694.0,2049833.0,dc
2049703.0,2049833.0,dc
2049703.0,2050036.0,dc
2049713.0,2049736.0,dc
2049713.0,2049837.0,dc
2049736.0,2049837.0,dc
2049736.0,2050010.0,dc
2049761.0,2049893.0,dc
2049761.0,2049929.0,dc
2049761.0,2050104.0,dc
2049769.0,2050055.0,dc
2049769.0,2050217.0,dc
2049769.0,2070118.0,dc
2049833.0,2050036.0,dc
2049833.0,2050117.0,dc
2049837.0,2050010.0,dc
2049837.0,2050029.0,dc
2049837.0,2051237.0,dc
2049893.0,2049929.0,dc
2049893.0,2049972.0,dc
2049929.0,2049972.0,dc
2049929.0,2049984.0,dc
2049972.0,2049984.0,dc
2049972.0,2050022.0,dc
2049975.0,2049983.0,dc
2049975.0,2050027.0,dc
2049983.0,2050027.0,dc
2049983.0,2050109.0,dc
2049984.0,2050022.0,dc
2049984.0,2050076.0,dc
2050010.0,2050029.0,dc
2050010.0,2050158.0,dc
2050022.0,2050076.0,dc
2050022.0,2050104.0,dc
2050027.0,2050109.0,dc
2050027.0,2050355.0,dc
2050027.0,2051515.0,dc
2050029.0,2050158.0,dc
2050029.0,2050183.0,dc
2050029.0,2056778.0,dc
2050036.0,2050117.0,dc
2050036.0,2050202.0,dc
2050055.0,2050217.0,dc
2050055.0,2050222.0,dc
2050076.0,2050104.0,dc
2050076.0,2050162.0,dc
2050104.0,2050162.0,dc
2050104.0,2050305.0,dc
2050109.0,2050355.0,dc
2050109.0,2050691.0,dc
2050117.0,2050202.0,dc
2050117.0,2050257.0,dc
2050158.0,2050183.0,dc
2050158.0,2050579.0,dc
2050162.0,2050305.0,dc
2050162.0,2050325.0,dc
2050183.0,2050579.0,dc
2050183.0,2050629.0,dc
2050202.0,2050257.0,dc
2050202.0,2050370.0,dc
2050217.0,2050222.0,dc
2050217.0,2050229.0,dc
2050217.0,2067063.0,dc
2050222.0,2050229.0,dc
2050222.0,2050539.0,dc
2050222.0,2066106.0,dc
2050229.0,2050539.0,dc
2050229.0,2050597.0,dc
2050229.0,2066147.0,dc
2050257.0,2050370.0,dc
2050257.0,2050397.0,dc
2050305.0,2050325.0,dc
2050305.0,2050431.0,dc
2050325.0,2050431.0,dc
2050325.0,2050711.0,dc
2050355.0,2050691.0,dc
2050355.0,2050734.0,dc
2050370.0,2050397.0,dc
2050370.0,2050426.0,dc
2050397.0,2050426.0,dc
2050397.0,2050442.0,dc
2050426.0,2050442.0,dc
2050426.0,2050644.0,dc
2050431.0,2050711.0,dc
2050431.0,2050817.0,dc
2050442.0,2050644.0,dc
2050442.0,2050664.0,dc
2050539.0,2050597.0,dc
2050539.0,2050715.0,dc
2050539.0,2064321.0,dc
2050579.0,2050629.0,dc
2050579.0,2050781.0,dc
2050579.0,2057974.0,dc
2050597.0,2050715.0,dc
2050597.0,2050850.0,dc
2050597.0,2061460.0,dc
2050629.0,2050781.0,dc
2050629.0,2050825.0,dc
2050644.0,2050664.0,dc
2050644.0,2050714.0,dc
2050664.0,2050714.0,dc
2050664.0,2050756.0,dc
2050691.0,2050734.0,dc
2050691.0,2051450.0,dc
2050711.0,2050817.0,dc
2050711.0,2050834.0,dc
2050714.0,2050756.0,dc
2050714.0,2050794.0,dc
2050715.0,2050850.0,dc
2050715.0,2050907.0,dc
2050734.0,2051450.0,dc
2050734.0,2051515.0,dc
2050756.0,2050794.0,dc
2050756.0,2050807.0,dc
2050781.0,2050825.0,dc
2050781.0,2051035.0,dc
2050781.0,2058370.0,dc
2050794.0,2050807.0,dc
2050794.0,2050809.0,dc
2050807.0,2050809.0,dc
2050807.0,2050857.0,dc
2050807.0,2050956.0,dc
2050807.0,2051482.0,dc
2050809.0,2050857.0,dc
2050809.0,2050859.0,dc
2050817.0,2050834.0,dc
2050817.0,2050947.0,dc
2050825.0,2051035.0,dc
2050825.0,2051047.0,dc
2050834.0,2050947.0,dc
2050834.0,2051037.0,dc
2050850.0,2050907.0,dc
2050850.0,2050939.0,dc
2050850.0,2062433.0,dc
2050857.0,2050859.0,dc
2050857.0,2050956.0,dc
2050859.0,2050956.0,dc
2050859.0,2050982.0,dc
2050900.0,2051125.0,dc
2050900.0,2051191.0,dc
2050907.0,2050939.0,dc
2050907.0,2051138.0,dc
2050907.0,2062155.0,dc
2050907.0,2064705.0,dc
2050939.0,2051138.0,dc
2050939.0,2051152.0,dc
2050939.0,2070853.0,dc
2050947.0,2051037.0,dc
2050947.0,2051183.0,dc
2050956.0,2050982.0,dc
2050956.0,2051032.0,dc
2050982.0,2051032.0,dc
2050982.0,2051080.0,dc
2051032.0,2051080.0,dc
2051032.0,2051348.0,dc
2051035.0,2051047.0,dc
2051035.0,2051146.0,dc
2051037.0,2051183.0,dc
2051037.0,2051283.0,dc
2051047.0,2051146.0,dc
2051047.0,2051207.0,dc
2051047.0,2055900.0,dc
2051080.0,2051348.0,dc
2051080.0,2051478.0,dc
2051125.0,2051191.0,dc
2051125.0,2051433.0,dc
2051138.0,2051152.0,dc
2051138.0,2051376.0,dc
2051138.0,2065151.0,dc
2051138.0,2065536.0,dc
2051146.0,2051207.0,dc
2051146.0,2051237.0,dc
2051152.0,2051376.0,dc
2051152.0,2051925.0,dc
2051152.0,2064304.0,dc
2051183.0,2051283.0,dc
2051183.0,2051289.0,dc
2051191.0,2051433.0,dc
2051207.0,2051237.0,dc
2051207.0,2051350.0,dc
2051237.0,2051350.0,dc
2051237.0,2051475.0,dc
2051283.0,2051289.0,dc
2051283.0,2051420.0,dc
2051289.0,2051420.0,dc
2051289.0,2051513.0,dc
2051348.0,2051478.0,dc
2051348.0,2051482.0,dc
2051350.0,2051475.0,dc
2051350.0,2051639.0,dc
2051350.0,2055816.0,dc
2051376.0,2051925.0,dc
2051376.0,2061067.0,dc
2051376.0,2063923.0,dc
2051376.0,2068996.0,dc
2051376.0,2065974.0,dc
2051420.0,2051513.0,dc
2051420.0,2051550.0,dc
2051450.0,2051515.0,dc
2051450.0,2051609.0,dc
2051475.0,2051639.0,dc
2051475.0,2051937.0,dc
2051478.0,2051482.0,dc
2051478.0,2051629.0,dc
2051482.0,2051629.0,dc
2051482.0,2051809.0,dc
2051513.0,2051550.0,dc
2051513.0,2051677.0,dc
2051515.0,2051609.0,dc
2051515.0,2051625.0,dc
2051550.0,2051677.0,dc
2051550.0,2051778.0,dc
2051609.0,2051625.0,dc
2051609.0,2051702.0,dc
2051625.0,2051702.0,dc
2051629.0,2051809.0,dc
2051629.0,2051914.0,dc
2051639.0,2051937.0,dc
2051639.0,2051944.0,dc
2051677.0,2051778.0,dc
2051809.0,2051914.0,dc
2051925.0,2061067.0,dc
2051925.0,2061092.0,dc
2051925.0,2065508.0,dc
2051925.0,2064293.0,dc
2051937.0,2051944.0,dc
2051937.0,2051953.0,dc
2051937.0,2053681.0,dc
2051944.0,2051953.0,dc
2051944.0,2051956.0,dc
2051953.0,2051956.0,dc
2051953.0,2052023.0,dc
2051956.0,2052023.0,dc
2051956.0,2052035.0,dc
2051960.0,2052347.0,dc
2051960.0,2052349.0,dc
2052023.0,2052035.0,dc
2052049.0,2052023.0,dc
2053457.0,2052023.0,dc
2052049.0,2052035.0,dc
2052084.0,2052035.0,dc
2052049.0,2052084.0,dc
2052049.0,2052158.0,dc
2052084.0,2052158.0,dc
2052084.0,2052162.0,dc
2052158.0,2052162.0,dc
2052158.0,2052185.0,dc
2052158.0,2054601.0,dc
2052162.0,2052185.0,dc
2052162.0,2052263.0,dc
2052162.0,2054677.0,dc
2052185.0,2052263.0,dc
2052185.0,2052298.0,dc
2052245.0,2052418.0,dc
2052245.0,2052527.0,dc
2052245.0,2056167.0,dc
2052245.0,2057066.0,dc
2052263.0,2052298.0,dc
2052263.0,2052356.0,dc
2052298.0,2052356.0,dc
2052298.0,2052360.0,dc
2053436.0,2052298.0,dc
2052347.0,2052349.0,dc
2052347.0,2052411.0,dc
2055490.0,2052347.0,dc
2052349.0,2052411.0,dc
2052349.0,2052414.0,dc
2052356.0,2052360.0,dc
2052356.0,2052381.0,dc
2052360.0,2052381.0,dc
2052360.0,2052485.0,dc
2052381.0,2052485.0,dc
2052381.0,2052493.0,dc
2052381.0,2057813.0,dc
2052381.0,2052841.0,dc
2052411.0,2052414.0,dc
2052411.0,2052498.0,dc
2052414.0,2052498.0,dc
2052414.0,2052870.0,dc
2052418.0,2052527.0,dc
2055134.0,2052418.0,dc
2052485.0,2052493.0,dc
2052485.0,2052501.0,dc
2052493.0,2052501.0,dc
2052493.0,2052552.0,dc
2052498.0,2052870.0,dc
2053090.0,2052498.0,dc
2052501.0,2052552.0,dc
2052501.0,2052557.0,dc
2055134.0,2052527.0,dc
2055408.0,2052527.0,dc
2052527.0,2056515.0,dc
2052527.0,2060490.0,dc
2052552.0,2052557.0,dc
2052552.0,2052661.0,dc
2052557.0,2052661.0,dc
2052557.0,2052681.0,dc
2055605.0,2052557.0,dc
2052661.0,2052681.0,dc
2052661.0,2052682.0,dc
2052661.0,2059950.0,dc
2052681.0,2052682.0,dc
2052681.0,2052694.0,dc
2052682.0,2052694.0,dc
2052682.0,2052698.0,dc
2054677.0,2052682.0,dc
2052694.0,2052698.0,dc
2052694.0,2052741.0,dc
2052698.0,2052741.0,dc
2052698.0,2052748.0,dc
2052741.0,2052748.0,dc
2052741.0,2052805.0,dc
2052748.0,2052805.0,dc
2052748.0,2052806.0,dc
2052805.0,2052806.0,dc
2052805.0,2052833.0,dc
2052806.0,2052833.0,dc
2052806.0,2052841.0,dc
2052833.0,2052841.0,dc
2052833.0,2052860.0,dc
2052841.0,2052860.0,dc
2052841.0,2052873.0,dc
2052860.0,2052873.0,dc
2052860.0,2052914.0,dc
2053457.0,2052860.0,dc
2054402.0,2052860.0,dc
2053090.0,2052870.0,dc
2053157.0,2052870.0,dc
2052873.0,2052914.0,dc
2052873.0,2052927.0,dc
2052914.0,2052927.0,dc
2052974.0,2052914.0,dc
2052974.0,2052927.0,dc
2052982.0,2052927.0,dc
2052974.0,2052982.0,dc
2052974.0,2052998.0,dc
2052982.0,2052998.0,dc
2052982.0,2053002.0,dc
2052982.0,2060582.0,dc
2052998.0,2053002.0,dc
2052998.0,2053088.0,dc
2052998.0,2054786.0,dc
2053002.0,2053088.0,dc
2053002.0,2053104.0,dc
2053002.0,2053210.0,dc
2053088.0,2053104.0,dc
2053088.0,2053165.0,dc
2053090.0,2053157.0,dc
2053090.0,2053329.0,dc
2053104.0,2053165.0,dc
2053104.0,2053188.0,dc
2053157.0,2053329.0,dc
2053157.0,2053408.0,dc
2053165.0,2053188.0,dc
2053165.0,2053210.0,dc
2053188.0,2053210.0,dc
2053188.0,2053251.0,dc
2053210.0,2053251.0,dc
2053210.0,2053264.0,dc
2053251.0,2053264.0,dc
2053251.0,2053373.0,dc
2053264.0,2053373.0,dc
2053264.0,2053397.0,dc
2053264.0,2057475.0,dc
2053329.0,2053408.0,dc
2053329.0,2053468.0,dc
2053373.0,2053397.0,dc
2053373.0,2053399.0,dc
2053397.0,2053399.0,dc
2053397.0,2053412.0,dc
2053397.0,2060191.0,dc
2053399.0,2053412.0,dc
2053399.0,2053436.0,dc
2053408.0,2053468.0,dc
2053408.0,2053720.0,dc
2053412.0,2053436.0,dc
2053412.0,2053457.0,dc
2053436.0,2053457.0,dc
2053436.0,2053467.0,dc
2053457.0,2053467.0,dc
2053457.0,2053477.0,dc
2053467.0,2053477.0,dc
2053467.0,2053491.0,dc
2053468.0,2053720.0,dc
2053468.0,2053961.0,dc
2053477.0,2053491.0,dc
2053477.0,2053544.0,dc
2053491.0,2053544.0,dc
2053491.0,2053546.0,dc
2053544.0,2053546.0,dc
2053544.0,2053559.0,dc
2053546.0,2053559.0,dc
2053546.0,2053582.0,dc
2053559.0,2053582.0,dc
2053559.0,2053605.0,dc
2053582.0,2053605.0,dc
2053582.0,2053608.0,dc
2053605.0,2053608.0,dc
2053605.0,2053681.0,dc
2053605.0,2055953.0,dc
2053608.0,2053681.0,dc
2053608.0,2053707.0,dc
2053681.0,2053707.0,dc
2053681.0,2053723.0,dc
2053707.0,2053723.0,dc
2053707.0,2053725.0,dc
2053707.0,2056790.0,dc
2053720.0,2053961.0,dc
2053720.0,2053970.0,dc
2053720.0,2055218.0,dc
2053723.0,2053725.0,dc
2053723.0,2053751.0,dc
2053723.0,2057392.0,dc
2053725.0,2053751.0,dc
2053725.0,2053860.0,dc
2053751.0,2053860.0,dc
2053751.0,2053877.0,dc
2053860.0,2053877.0,dc
2053860.0,2053958.0,dc
2053877.0,2053958.0,dc
2053877.0,2053965.0,dc
2053958.0,2053965.0,dc
2053958.0,2054047.0,dc
2053961.0,2053970.0,dc
2053961.0,2054546.0,dc
2053965.0,2054047.0,dc
2053965.0,2054055.0,dc
2053965.0,2060080.0,dc
2053970.0,2054546.0,dc
2053970.0,2054589.0,dc
