source_reindex,target_reindex,Relation
2045517.0,2046674.0,hh
2045518.0,2045730.0,hh
2045518.0,2045766.0,hh
2045519.0,2045910.0,hh
2045519.0,2047255.0,hh
2045519.0,2047580.0,hh
2045520.0,2046440.0,hh
2045524.0,2045826.0,hh
2045524.0,2047457.0,hh
2045528.0,2046297.0,hh
2045528.0,2047277.0,hh
2045529.0,2046729.0,hh
2045529.0,2046798.0,hh
2045530.0,2045973.0,hh
2045531.0,2047035.0,hh
2045533.0,2046341.0,hh
2045535.0,2045552.0,hh
2045537.0,2045673.0,hh
2045538.0,2045725.0,hh
2045538.0,2045734.0,hh
2045540.0,2047124.0,hh
2045546.0,2045752.0,hh
2045548.0,2046263.0,hh
2045549.0,2045746.0,hh
2045550.0,2046052.0,hh
2045550.0,2046217.0,hh
2045550.0,2047350.0,hh
2045551.0,2046091.0,hh
2045553.0,2046329.0,hh
2045555.0,2045845.0,hh
2045557.0,2047122.0,hh
2045557.0,2047300.0,hh
2045559.0,2046224.0,hh
2045560.0,2046285.0,hh
2045561.0,2046737.0,hh
2045562.0,2046821.0,hh
2045562.0,2046865.0,hh
2045564.0,2046664.0,hh
2045564.0,2047232.0,hh
2045566.0,2047047.0,hh
2045568.0,2047074.0,hh
2045573.0,2045751.0,hh
2045574.0,2046838.0,hh
2045576.0,2046378.0,hh
2045576.0,2046847.0,hh
2045577.0,2046563.0,hh
2045577.0,2046829.0,hh
2045579.0,2047267.0,hh
2045580.0,2047252.0,hh
2045581.0,2046548.0,hh
2045581.0,2047082.0,hh
2045583.0,2045729.0,hh
2045583.0,2046842.0,hh
2045585.0,2045686.0,hh
2045586.0,2046227.0,hh
2045587.0,2046000.0,hh
2045587.0,2046914.0,hh
2045588.0,2046782.0,hh
2045591.0,2046574.0,hh
2045593.0,2046058.0,hh
2045593.0,2047504.0,hh
2045597.0,2046823.0,hh
2045598.0,2046480.0,hh
2045601.0,2045603.0,hh
2045601.0,2046017.0,hh
2045601.0,2046289.0,hh
2045601.0,2046610.0,hh
2045602.0,2046583.0,hh
2045602.0,2046756.0,hh
2045603.0,2046017.0,hh
2045603.0,2046289.0,hh
2045603.0,2046610.0,hh
2045604.0,2046395.0,hh
2045607.0,2046096.0,hh
2045607.0,2046101.0,hh
2045607.0,2046741.0,hh
2045608.0,2046693.0,hh
2045610.0,2045983.0,hh
2045613.0,2047247.0,hh
2045614.0,2045682.0,hh
2045614.0,2047148.0,hh
2045614.0,2047482.0,hh
2045615.0,2046196.0,hh
2045615.0,2046499.0,hh
2045615.0,2047593.0,hh
2045617.0,2046439.0,hh
2045619.0,2046307.0,hh
2045621.0,2046523.0,hh
2045622.0,2045674.0,hh
2045622.0,2045825.0,hh
2045622.0,2046949.0,hh
2045623.0,2046434.0,hh
2045623.0,2046930.0,hh
2045624.0,2045690.0,hh
2045626.0,2046001.0,hh
2045626.0,2047001.0,hh
2045626.0,2047222.0,hh
2045627.0,2046192.0,hh
2045629.0,2046333.0,hh
2045631.0,2045981.0,hh
2045631.0,2046592.0,hh
2045635.0,2046492.0,hh
2045635.0,2046754.0,hh
2045637.0,2046769.0,hh
2045640.0,2046172.0,hh
2045640.0,2047400.0,hh
2045642.0,2046037.0,hh
2045642.0,2047465.0,hh
2045643.0,2046031.0,hh
2045644.0,2046960.0,hh
2045644.0,2047502.0,hh
2045645.0,2047382.0,hh
2045649.0,2046305.0,hh
2045651.0,2046623.0,hh
2045652.0,2047321.0,hh
2045653.0,2045895.0,hh
2045654.0,2045987.0,hh
2045654.0,2046923.0,hh
2045657.0,2047498.0,hh
2045659.0,2046435.0,hh
2045662.0,2046912.0,hh
2045665.0,2045798.0,hh
2045665.0,2047444.0,hh
2045667.0,2046295.0,hh
2046521.0,2046856.0,hh
2045668.0,2046132.0,hh
2045668.0,2046323.0,hh
2045671.0,2047031.0,hh
2045672.0,2047042.0,hh
2045672.0,2047415.0,hh
2045674.0,2045825.0,hh
2045674.0,2046949.0,hh
2045675.0,2046786.0,hh
2045675.0,2047342.0,hh
2045676.0,2046532.0,hh
2045678.0,2046342.0,hh
2045682.0,2047148.0,hh
2045682.0,2047482.0,hh
2045684.0,2046712.0,hh
2045685.0,2046458.0,hh
2045687.0,2046067.0,hh
2045687.0,2046198.0,hh
2045689.0,2046680.0,hh
2045692.0,2046277.0,hh
2045692.0,2047337.0,hh
2045693.0,2046471.0,hh
2045694.0,2046066.0,hh
2045694.0,2046790.0,hh
2045695.0,2045765.0,hh
2045698.0,2046234.0,hh
2045698.0,2046430.0,hh
2045699.0,2045962.0,hh
2045699.0,2047217.0,hh
2045700.0,2046048.0,hh
2045700.0,2047117.0,hh
2045701.0,2046363.0,hh
2045701.0,2047581.0,hh
2045702.0,2046578.0,hh
2045704.0,2046123.0,hh
2045705.0,2045719.0,hh
2045707.0,2045709.0,hh
2045707.0,2046306.0,hh
2045708.0,2046713.0,hh
2045708.0,2046988.0,hh
2045709.0,2046306.0,hh
2045709.0,2047521.0,hh
2045712.0,2046276.0,hh
2045712.0,2046720.0,hh
2045716.0,2046778.0,hh
2045717.0,2045772.0,hh
2045717.0,2045782.0,hh
2045718.0,2046714.0,hh
2045720.0,2046352.0,hh
2045723.0,2046199.0,hh
2045725.0,2045734.0,hh
2045725.0,2046216.0,hh
2045726.0,2046005.0,hh
2045726.0,2046667.0,hh
2045727.0,2045930.0,hh
2045727.0,2045979.0,hh
2045727.0,2046200.0,hh
2045728.0,2047394.0,hh
2045729.0,2046842.0,hh
2045729.0,2047379.0,hh
2045730.0,2045766.0,hh
2045730.0,2045777.0,hh
2045731.0,2047392.0,hh
2045734.0,2046216.0,hh
2045735.0,2045774.0,hh
2045735.0,2046651.0,hh
2045735.0,2047312.0,hh
2045735.0,2046763.0,hh
2045737.0,2046967.0,hh
2045738.0,2047588.0,hh
2045739.0,2046350.0,hh
2045741.0,2046077.0,hh
2045741.0,2046409.0,hh
2045745.0,2046387.0,hh
2045747.0,2047509.0,hh
2045749.0,2046393.0,hh
2045749.0,2046687.0,hh
2045749.0,2047141.0,hh
2045750.0,2047307.0,hh
2045753.0,2047427.0,hh
2045755.0,2045938.0,hh
2045755.0,2046049.0,hh
2045756.0,2046666.0,hh
2045759.0,2046957.0,hh
2045763.0,2047456.0,hh
2045764.0,2046472.0,hh
2045764.0,2046788.0,hh
2045766.0,2045777.0,hh
2045766.0,2045786.0,hh
2045767.0,2045980.0,hh
2045767.0,2046735.0,hh
2045768.0,2046723.0,hh
2045768.0,2047471.0,hh
2045770.0,2046271.0,hh
2045770.0,2047182.0,hh
2045770.0,2046934.0,hh
2045770.0,2047115.0,hh
2045771.0,2045978.0,hh
2045771.0,2046624.0,hh
2045771.0,2047511.0,hh
2045772.0,2045782.0,hh
2045772.0,2046840.0,hh
2045773.0,2045793.0,hh
2045774.0,2046651.0,hh
2045774.0,2046763.0,hh
2045774.0,2047312.0,hh
2045776.0,2045924.0,hh
2045776.0,2047383.0,hh
2045777.0,2045786.0,hh
2045777.0,2045788.0,hh
2045782.0,2046840.0,hh
2045783.0,2045903.0,hh
2045784.0,2046479.0,hh
2045784.0,2047459.0,hh
2045785.0,2045967.0,hh
2045786.0,2045788.0,hh
2045786.0,2045830.0,hh
2045786.0,2046206.0,hh
2045787.0,2046041.0,hh
2045787.0,2046355.0,hh
2045787.0,2047118.0,hh
2045788.0,2045830.0,hh
2045788.0,2045837.0,hh
2045788.0,2046727.0,hh
2045791.0,2046734.0,hh
2045791.0,2046878.0,hh
2045794.0,2047039.0,hh
2045798.0,2047444.0,hh
2045801.0,2046258.0,hh
2045801.0,2046889.0,hh
2045802.0,2045945.0,hh
2045802.0,2046963.0,hh
2045804.0,2046065.0,hh
2045806.0,2046718.0,hh
2045806.0,2047109.0,hh
2045807.0,2046971.0,hh
2045809.0,2047169.0,hh
2045812.0,2046303.0,hh
2045813.0,2047406.0,hh
2045814.0,2046657.0,hh
2045814.0,2047452.0,hh
2045817.0,2046038.0,hh
2045818.0,2047461.0,hh
2045819.0,2046646.0,hh
2045822.0,2047351.0,hh
2045823.0,2046396.0,hh
2045824.0,2046899.0,hh
2045825.0,2046949.0,hh
2045826.0,2047457.0,hh
2045827.0,2046138.0,hh
2045828.0,2047196.0,hh
2045829.0,2046506.0,hh
2045830.0,2045837.0,hh
2045830.0,2045844.0,hh
2045831.0,2045998.0,hh
2045833.0,2045994.0,hh
2045834.0,2045875.0,hh
2045835.0,2046012.0,hh
2045835.0,2047443.0,hh
2045836.0,2046194.0,hh
2045836.0,2047589.0,hh
2045844.0,2045858.0,hh
2045844.0,2045864.0,hh
2045844.0,2046206.0,hh
2045844.0,2046259.0,hh
2045839.0,2046600.0,hh
2045839.0,2047276.0,hh
2045842.0,2045847.0,hh
2045842.0,2045893.0,hh
2045843.0,2047319.0,hh
2045837.0,2045844.0,hh
2045847.0,2045893.0,hh
2045848.0,2047097.0,hh
2045852.0,2046203.0,hh
2045857.0,2046745.0,hh
2045837.0,2045858.0,hh
2045858.0,2045864.0,hh
2045858.0,2045886.0,hh
2045859.0,2047280.0,hh
2045860.0,2046893.0,hh
2045862.0,2045952.0,hh
2045837.0,2045864.0,hh
2045864.0,2045886.0,hh
2045864.0,2045887.0,hh
2045865.0,2046158.0,hh
2045865.0,2046676.0,hh
2045866.0,2046197.0,hh
2045867.0,2047021.0,hh
2045868.0,2046533.0,hh
2045869.0,2047322.0,hh
2045871.0,2046919.0,hh
2045873.0,2047068.0,hh
2045874.0,2046062.0,hh
2045876.0,2046388.0,hh
2045879.0,2046028.0,hh
2045880.0,2046084.0,hh
2045880.0,2046326.0,hh
2045880.0,2046946.0,hh
2045885.0,2046162.0,hh
2045885.0,2046715.0,hh
2045886.0,2045887.0,hh
2045886.0,2045909.0,hh
2045886.0,2045999.0,hh
2045788.0,2045887.0,hh
2045887.0,2045909.0,hh
2045900.0,2046165.0,hh
2045900.0,2046602.0,hh
2045900.0,2046748.0,hh
2045902.0,2047187.0,hh
2045907.0,2046353.0,hh
2045908.0,2046584.0,hh
2045909.0,2045919.0,hh
2045909.0,2045927.0,hh
2045910.0,2047255.0,hh
2045910.0,2047580.0,hh
2045913.0,2045976.0,hh
2045913.0,2046202.0,hh
2045913.0,2046278.0,hh
2045913.0,2047364.0,hh
2045914.0,2047094.0,hh
2045915.0,2046867.0,hh
2045916.0,2046765.0,hh
2045916.0,2046768.0,hh
2045887.0,2045919.0,hh
2045919.0,2045927.0,hh
2045920.0,2046956.0,hh
2045921.0,2046155.0,hh
2045921.0,2046265.0,hh
2045924.0,2047383.0,hh
2045926.0,2046223.0,hh
2045927.0,2045933.0,hh
2045927.0,2045964.0,hh
2045928.0,2047486.0,hh
2045930.0,2045979.0,hh
2045930.0,2046200.0,hh
2045931.0,2046876.0,hh
2045932.0,2046890.0,hh
2045864.0,2045933.0,hh
2045919.0,2045933.0,hh
2045964.0,2045999.0,hh
2045934.0,2046744.0,hh
2045936.0,2046107.0,hh
2045937.0,2046006.0,hh
2045937.0,2046445.0,hh
2045938.0,2046049.0,hh
2045941.0,2046674.0,hh
2045943.0,2046807.0,hh
2045945.0,2046963.0,hh
2045946.0,2046632.0,hh
2045947.0,2046641.0,hh
2045949.0,2046475.0,hh
2045950.0,2046044.0,hh
2045951.0,2046171.0,hh
2045951.0,2047537.0,hh
2045953.0,2046035.0,hh
2045954.0,2046312.0,hh
2045955.0,2047372.0,hh
2045955.0,2047534.0,hh
2045957.0,2046340.0,hh
2045960.0,2047355.0,hh
2045962.0,2047217.0,hh
2045963.0,2046822.0,hh
2045963.0,2047078.0,hh
2045933.0,2045964.0,hh
2045964.0,2046022.0,hh
2045965.0,2046894.0,hh
2045966.0,2047296.0,hh
2045966.0,2047472.0,hh
2045969.0,2046282.0,hh
2045969.0,2046668.0,hh
2045970.0,2046208.0,hh
2045970.0,2046683.0,hh
2045974.0,2046111.0,hh
2045976.0,2046202.0,hh
2045976.0,2046278.0,hh
2045976.0,2047364.0,hh
2045978.0,2046624.0,hh
2045978.0,2046809.0,hh
2045978.0,2047511.0,hh
2045979.0,2046200.0,hh
2045980.0,2046735.0,hh
2045981.0,2046592.0,hh
2045985.0,2046426.0,hh
2045986.0,2046357.0,hh
2045987.0,2046923.0,hh
2045987.0,2047551.0,hh
2045988.0,2046653.0,hh
2045988.0,2047285.0,hh
2045991.0,2047096.0,hh
2045992.0,2047207.0,hh
2045992.0,2047227.0,hh
2045993.0,2046313.0,hh
2045993.0,2047325.0,hh
2045933.0,2045999.0,hh
2045999.0,2046022.0,hh
2045999.0,2046133.0,hh
2046000.0,2046914.0,hh
2046001.0,2047001.0,hh
2046001.0,2047222.0,hh
2046001.0,2047386.0,hh
2046005.0,2046667.0,hh
2046005.0,2047266.0,hh
2046005.0,2047374.0,hh
2046006.0,2046445.0,hh
2046008.0,2046616.0,hh
2046009.0,2047475.0,hh
2046012.0,2047443.0,hh
2046013.0,2046152.0,hh
2046013.0,2046761.0,hh
2046013.0,2047192.0,hh
2046013.0,2047270.0,hh
2046015.0,2047099.0,hh
2046016.0,2046322.0,hh
2046017.0,2046289.0,hh
2046017.0,2046610.0,hh
2046018.0,2046237.0,hh
2046018.0,2046832.0,hh
2046021.0,2046780.0,hh
2046022.0,2046133.0,hh
2046022.0,2046168.0,hh
2046023.0,2047218.0,hh
2046025.0,2047315.0,hh
2046025.0,2047349.0,hh
2046027.0,2046673.0,hh
2046029.0,2046759.0,hh
2046029.0,2047231.0,hh
2046029.0,2047401.0,hh
2046030.0,2046485.0,hh
2046030.0,2046622.0,hh
2046031.0,2046528.0,hh
2046032.0,2047339.0,hh
2046034.0,2046368.0,hh
2046036.0,2047416.0,hh
2046037.0,2047465.0,hh
2046040.0,2046751.0,hh
2046041.0,2046355.0,hh
2046041.0,2047118.0,hh
2046042.0,2046541.0,hh
2046048.0,2047117.0,hh
2046050.0,2046557.0,hh
2046052.0,2046217.0,hh
2046052.0,2047350.0,hh
2046055.0,2047429.0,hh
2046056.0,2046681.0,hh
2046058.0,2047504.0,hh
2046061.0,2046944.0,hh
2046066.0,2046790.0,hh
2046067.0,2046198.0,hh
2046069.0,2046126.0,hh
2046072.0,2046103.0,hh
2046072.0,2047340.0,hh
2046074.0,2046696.0,hh
2046075.0,2047268.0,hh
2046077.0,2046409.0,hh
2046078.0,2046140.0,hh
2046080.0,2046241.0,hh
2046080.0,2047357.0,hh
2046081.0,2046300.0,hh
2046081.0,2047494.0,hh
2046084.0,2046326.0,hh
2046084.0,2046465.0,hh
2046086.0,2046619.0,hh
2046087.0,2046792.0,hh
2046088.0,2046247.0,hh
2046092.0,2046614.0,hh
2046092.0,2047574.0,hh
2046094.0,2047431.0,hh
2046095.0,2046569.0,hh
2046096.0,2046101.0,hh
2046096.0,2046741.0,hh
2046100.0,2047121.0,hh
2046101.0,2046741.0,hh
2046102.0,2047414.0,hh
2046103.0,2047340.0,hh
2046104.0,2046347.0,hh
2046106.0,2046573.0,hh
2046108.0,2047070.0,hh
2046110.0,2046245.0,hh
2046110.0,2046587.0,hh
2046114.0,2046384.0,hh
2046114.0,2046891.0,hh
2046114.0,2047576.0,hh
2046117.0,2046585.0,hh
2046119.0,2046188.0,hh
2046119.0,2046302.0,hh
2046119.0,2046882.0,hh
2046121.0,2046869.0,hh
2046122.0,2046738.0,hh
2046124.0,2046450.0,hh
2046127.0,2046148.0,hh
2046127.0,2046597.0,hh
2046128.0,2047332.0,hh
2046129.0,2046794.0,hh
2046130.0,2047505.0,hh
2046131.0,2046273.0,hh
2046131.0,2046858.0,hh
2046132.0,2046323.0,hh
2046133.0,2046168.0,hh
2046133.0,2046177.0,hh
2046133.0,2046969.0,hh
2046134.0,2046486.0,hh
2046134.0,2047304.0,hh
2046139.0,2046591.0,hh
2046141.0,2046695.0,hh
2046143.0,2046487.0,hh
2046143.0,2046538.0,hh
2046144.0,2046537.0,hh
2046144.0,2046554.0,hh
2046144.0,2047200.0,hh
2046146.0,2046270.0,hh
2046146.0,2047000.0,hh
2046147.0,2046579.0,hh
2046148.0,2046597.0,hh
2046148.0,2047391.0,hh
2046149.0,2046190.0,hh
2046150.0,2046524.0,hh
2046150.0,2047063.0,hh
2046151.0,2046214.0,hh
2046151.0,2046775.0,hh
2046152.0,2046761.0,hh
2046152.0,2047192.0,hh
2046152.0,2047270.0,hh
2046155.0,2046265.0,hh
2046157.0,2047020.0,hh
2046158.0,2046676.0,hh
2046160.0,2046381.0,hh
2046162.0,2046715.0,hh
2046162.0,2046913.0,hh
2046163.0,2046272.0,hh
2046165.0,2046602.0,hh
2046165.0,2046748.0,hh
2046166.0,2047229.0,hh
2046167.0,2046229.0,hh
2046168.0,2046177.0,hh
2046168.0,2046206.0,hh
2046168.0,2047260.0,hh
2046169.0,2046877.0,hh
2046171.0,2047537.0,hh
2046172.0,2047400.0,hh
2046176.0,2047314.0,hh
2046177.0,2046206.0,hh
2046177.0,2046209.0,hh
2046181.0,2046539.0,hh
2046182.0,2047395.0,hh
2046183.0,2046811.0,hh
2046185.0,2047421.0,hh
2046188.0,2046302.0,hh
2046188.0,2046882.0,hh
2046194.0,2047589.0,hh
2046196.0,2046499.0,hh
2046196.0,2047593.0,hh
2046202.0,2046278.0,hh
2046202.0,2047364.0,hh
2046204.0,2046228.0,hh
2046204.0,2046441.0,hh
2046204.0,2046987.0,hh
2046205.0,2046553.0,hh
2046205.0,2047203.0,hh
2045837.0,2046206.0,hh
2046206.0,2046209.0,hh
2046240.0,2046724.0,hh
2046208.0,2046683.0,hh
2046209.0,2046240.0,hh
2046209.0,2046253.0,hh
2046210.0,2046588.0,hh
2046211.0,2046255.0,hh
2046212.0,2047011.0,hh
2046214.0,2046775.0,hh
2046215.0,2047291.0,hh
2046216.0,2046836.0,hh
2046217.0,2047350.0,hh
2046225.0,2047151.0,hh
2046226.0,2047474.0,hh
2046228.0,2046441.0,hh
2046228.0,2046987.0,hh
2046230.0,2046931.0,hh
2046230.0,2047559.0,hh
2046232.0,2047336.0,hh
2046234.0,2046430.0,hh
2046236.0,2047423.0,hh
2046236.0,2047477.0,hh
2046237.0,2046832.0,hh
2046238.0,2047547.0,hh
2046206.0,2046240.0,hh
2046240.0,2046253.0,hh
2046240.0,2046259.0,hh
2046241.0,2047357.0,hh
2046244.0,2046675.0,hh
2046245.0,2046587.0,hh
2046245.0,2047490.0,hh
2046252.0,2047180.0,hh
2046253.0,2046259.0,hh
2046253.0,2046264.0,hh
2046253.0,2046453.0,hh
2046254.0,2046400.0,hh
2046258.0,2046889.0,hh
2045837.0,2046259.0,hh
2046253.0,2046410.0,hh
2046259.0,2046264.0,hh
2046264.0,2046410.0,hh
2046264.0,2046453.0,hh
2046267.0,2047126.0,hh
2046267.0,2047432.0,hh
2046268.0,2046909.0,hh
2046268.0,2047133.0,hh
2046269.0,2047292.0,hh
2046269.0,2047573.0,hh
2046270.0,2047000.0,hh
2046271.0,2046934.0,hh
2046271.0,2047045.0,hh
2046271.0,2047182.0,hh
2046273.0,2046858.0,hh
2046276.0,2046720.0,hh
2046277.0,2047337.0,hh
2046278.0,2047364.0,hh
2046279.0,2046330.0,hh
2046279.0,2047254.0,hh
2046279.0,2047399.0,hh
2046281.0,2046874.0,hh
2046282.0,2046668.0,hh
2046284.0,2047104.0,hh
2046287.0,2046883.0,hh
2046288.0,2046849.0,hh
2046289.0,2046610.0,hh
2046290.0,2046418.0,hh
2046295.0,2046521.0,hh
2046295.0,2046856.0,hh
2046297.0,2047277.0,hh
2046300.0,2047494.0,hh
2046302.0,2046882.0,hh
2046306.0,2047521.0,hh
2046310.0,2047503.0,hh
2046313.0,2047325.0,hh
2046315.0,2047114.0,hh
2046317.0,2046999.0,hh
2046317.0,2047301.0,hh
2046319.0,2046321.0,hh
2046320.0,2046519.0,hh
2046320.0,2047447.0,hh
2046326.0,2046465.0,hh
2046326.0,2046946.0,hh
2046330.0,2047254.0,hh
2046330.0,2047399.0,hh
2046331.0,2046413.0,hh
2046331.0,2046933.0,hh
2046331.0,2047338.0,hh
2046334.0,2047093.0,hh
2046336.0,2046500.0,hh
2046338.0,2047356.0,hh
2046339.0,2047072.0,hh
2046343.0,2047371.0,hh
2046344.0,2046940.0,hh
2046345.0,2046711.0,hh
2046348.0,2046559.0,hh
2046354.0,2046555.0,hh
2046354.0,2046986.0,hh
2046355.0,2047118.0,hh
2046358.0,2047439.0,hh
2046359.0,2047539.0,hh
2046361.0,2047499.0,hh
2046363.0,2047581.0,hh
2046364.0,2046406.0,hh
2046364.0,2046709.0,hh
2046366.0,2046846.0,hh
2046367.0,2046752.0,hh
2046367.0,2046833.0,hh
2046367.0,2047214.0,hh
2046370.0,2046726.0,hh
2046370.0,2047259.0,hh
2046373.0,2047294.0,hh
2046374.0,2047562.0,hh
2046377.0,2046903.0,hh
2046378.0,2046847.0,hh
2046379.0,2047191.0,hh
2046380.0,2046900.0,hh
2046380.0,2047450.0,hh
2046382.0,2047101.0,hh
2046384.0,2046891.0,hh
2046384.0,2047198.0,hh
2046386.0,2047436.0,hh
2046393.0,2046687.0,hh
2046393.0,2047141.0,hh
2046394.0,2046442.0,hh
2046398.0,2046773.0,hh
2046399.0,2046648.0,hh
2046404.0,2046853.0,hh
2046404.0,2047303.0,hh
2046405.0,2047143.0,hh
2046406.0,2046709.0,hh
2046406.0,2047025.0,hh
2046407.0,2047449.0,hh
2046259.0,2046410.0,hh
2046410.0,2046453.0,hh
2046410.0,2046493.0,hh
2046413.0,2046933.0,hh
2046413.0,2047338.0,hh
2046414.0,2046525.0,hh
2046417.0,2047305.0,hh
2046419.0,2046423.0,hh
2046420.0,2047033.0,hh
2046257.0,2046423.0,hh
2046423.0,2046448.0,hh
2046434.0,2046930.0,hh
2046437.0,2046593.0,hh
2046438.0,2046749.0,hh
2046441.0,2046987.0,hh
2046444.0,2046658.0,hh
2046447.0,2047462.0,hh
2046419.0,2046448.0,hh
2046449.0,2046503.0,hh
2046449.0,2046895.0,hh
2046452.0,2047041.0,hh
2046452.0,2047529.0,hh
2046453.0,2046493.0,hh
2046453.0,2046550.0,hh
2046454.0,2047587.0,hh
2046455.0,2047520.0,hh
2046456.0,2047240.0,hh
2046457.0,2047528.0,hh
2046464.0,2047006.0,hh
2046465.0,2046946.0,hh
2046466.0,2046908.0,hh
2046467.0,2047236.0,hh
2046470.0,2046660.0,hh
2046472.0,2046788.0,hh
2046473.0,2046640.0,hh
2046477.0,2047194.0,hh
2046478.0,2047058.0,hh
2046478.0,2047323.0,hh
2046479.0,2047459.0,hh
2046482.0,2047508.0,hh
2046483.0,2046662.0,hh
2046484.0,2047335.0,hh
2046485.0,2046622.0,hh
2046486.0,2047304.0,hh
2046487.0,2046538.0,hh
2046488.0,2047354.0,hh
2046490.0,2047061.0,hh
2046491.0,2046601.0,hh
2046492.0,2046754.0,hh
2046493.0,2046550.0,hh
2046493.0,2046620.0,hh
2046493.0,2047102.0,hh
2046498.0,2047028.0,hh
2046499.0,2047593.0,hh
2046503.0,2046895.0,hh
2046504.0,2046796.0,hh
2046508.0,2047435.0,hh
2046509.0,2047110.0,hh
2046509.0,2047158.0,hh
2046510.0,2047087.0,hh
2046517.0,2047324.0,hh
2046519.0,2047447.0,hh
2046520.0,2046530.0,hh
2046520.0,2047238.0,hh
2045667.0,2046521.0,hh
2046524.0,2047063.0,hh
2045643.0,2046528.0,hh
2046530.0,2047238.0,hh
2046535.0,2047174.0,hh
2046537.0,2046554.0,hh
2046537.0,2047200.0,hh
2046540.0,2046603.0,hh
2046542.0,2047273.0,hh
2046544.0,2046855.0,hh
2046545.0,2047463.0,hh
2046548.0,2047082.0,hh
2046549.0,2047213.0,hh
2045964.0,2046550.0,hh
2046550.0,2046620.0,hh
2046551.0,2046826.0,hh
2046553.0,2047203.0,hh
2046554.0,2047200.0,hh
2046555.0,2046986.0,hh
2046556.0,2046998.0,hh
2046563.0,2046829.0,hh
2046563.0,2047173.0,hh
2046564.0,2046795.0,hh
2046571.0,2046866.0,hh
2046572.0,2047420.0,hh
2046575.0,2047544.0,hh
2046576.0,2046770.0,hh
2046577.0,2046685.0,hh
2046577.0,2046879.0,hh
2046577.0,2047491.0,hh
2046582.0,2047108.0,hh
2046583.0,2046756.0,hh
2046583.0,2047352.0,hh
2046587.0,2047490.0,hh
2046590.0,2046831.0,hh
2046595.0,2046654.0,hh
2046597.0,2047391.0,hh
2046600.0,2047276.0,hh
2046602.0,2046748.0,hh
2046604.0,2047204.0,hh
2046606.0,2047165.0,hh
2046606.0,2047412.0,hh
2046608.0,2047167.0,hh
2046609.0,2047197.0,hh
2046611.0,2047049.0,hh
2046612.0,2046704.0,hh
2046614.0,2047574.0,hh
2045999.0,2046620.0,hh
2046692.0,2046724.0,hh
2046621.0,2047142.0,hh
2046624.0,2046809.0,hh
2046624.0,2047511.0,hh
2046626.0,2047216.0,hh
2046631.0,2047553.0,hh
2046638.0,2047224.0,hh
2046639.0,2046753.0,hh
2046642.0,2047221.0,hh
2046647.0,2047572.0,hh
2046649.0,2046834.0,hh
