source_reindex,target_reindex,Relation
2045775,2116046,wk
2045775,2063926,wk
2045775,2067700,wk
2045775,2129411,wk
2045824,2045626,wk
2045824,2158561,wk
2045824,2052561,wk
2045824,2158111,wk
2045824,2066401,wk
2045824,2055269,wk
2045824,2057092,wk
2045878,2048322,wk
2045878,2159753,wk
2045878,2045788,wk
2045878,2158527,wk
2045878,2061784,wk
2045878,2056202,wk
2045878,2145796,wk
2045909,2048271,wk
2045909,2161583,wk
2045909,2046299,wk
2045909,2160216,wk
2045909,2066883,wk
2045909,2054346,wk
2045909,2050374,wk
2045909,2149579,wk
2045921,2046114,wk
2045921,2159099,wk
2045921,2049882,wk
2045921,2157941,wk
2045921,2099098,wk
2045921,2056556,wk
2045994,2051333,wk
2045994,2156589,wk
2045994,2053930,wk
2045994,2148927,wk
2045994,2094820,wk
2045994,2067206,wk
2045994,2063932,wk
2046002,2045504,wk
2046002,2161261,wk
2046002,2071839,wk
2046002,2108729,wk
2046002,2084130,wk
2046002,2080481,wk
2046012,2051668,wk
2046012,2050225,wk
2046012,2158396,wk
2046012,2128417,wk
2046022,2046804,wk
2046022,2159332,wk
2046022,2048487,wk
2046022,2159034,wk
2046022,2092015,wk
2046022,2060217,wk
2046022,2111421,wk
2046043,2047955,wk
2046043,2161459,wk
2046043,2047967,wk
2046043,2160113,wk
2046043,2119617,wk
2046043,2061010,wk
2046074,2048796,wk
2046074,2159664,wk
2046074,2053526,wk
2046074,2156828,wk
2046074,2059464,wk
2046074,2054819,wk
2046074,2058082,wk
2046096,2090297,wk
2046178,2047996,wk
2046178,2159954,wk
2046178,2046163,wk
2046178,2159586,wk
2046178,2092539,wk
2046178,2063554,wk
2046178,2050523,wk
2046178,2136088,wk
2046189,2045966,wk
2046189,2158914,wk
2046189,2046878,wk
2046189,2156651,wk
2046189,2102173,wk
2046189,2056131,wk
2046189,2052158,wk
2046208,2047693,wk
2046208,2154040,wk
2046208,2048218,wk
2046208,2155891,wk
2046208,2068724,wk
2046208,2055023,wk
2046208,2053568,wk
2046227,2049832,wk
2046227,2049406,wk
2046227,2159710,wk
2046227,2132035,wk
2046257,2045644,wk
2046257,2161835,wk
2046257,2045762,wk
2046257,2160275,wk
2046257,2134097,wk
2046257,2062593,wk
2046257,2070983,wk
2046257,2134880,wk
2046275,2048424,wk
2046275,2162168,wk
2046275,2048945,wk
2046275,2161867,wk
2046275,2083213,wk
2046275,2072786,wk
2046275,2074769,wk
2046275,2163449,wk
2046355,2056242,wk
2046355,2158256,wk
2046355,2054957,wk
2046355,2149096,wk
2046355,2066712,wk
2046355,2056208,wk
2046456,2046554,wk
2046456,2159778,wk
2046456,2050239,wk
2046456,2159073,wk
2046456,2064604,wk
2046456,2054006,wk
2046456,2147682,wk
2046488,2045827,wk
2046488,2046125,wk
2046488,2160375,wk
2046488,2149353,wk
2046488,2046994,wk
2046488,2159313,wk
2046546,2046348,wk
2046546,2162120,wk
2046546,2049936,wk
2046546,2163155,wk
2046546,2114214,wk
2046546,2058756,wk
2046546,2055512,wk
2046555,2048007,wk
2046555,2048043,wk
2046555,2160191,wk
2046555,2074596,wk
2046565,2045903,wk
2046565,2159186,wk
2046565,2046059,wk
2046565,2157810,wk
2046565,2064278,wk
2046565,2053628,wk
2046565,2139318,wk
2046565,2157805,wk
2046623,2104403,wk
2046623,2116273,wk
2046645,2046776,wk
2046645,2047212,wk
2046645,2161285,wk
2046645,2137351,wk
2046707,2072188,wk
2046707,2137816,wk
2046707,2110710,wk
2046707,2131986,wk
2046707,2120945,wk
2046707,2119913,wk
2046707,2117961,wk
2046776,2047212,wk
2046776,2048278,wk
2046776,2050756,wk
2046776,2144056,wk
2046804,2048487,wk
2046804,2045791,wk
2046804,2159332,wk
2046804,2130416,wk
2046804,2046418,wk
2046804,2148129,wk
2046835,2053049,wk
2046835,2153877,wk
2046835,2057149,wk
2046835,2150661,wk
2046835,2058243,wk
2046835,2054523,wk
2046835,2054618,wk
2046856,2063943,wk
2046856,2162723,wk
2046856,2066203,wk
2046856,2153441,wk
2046856,2083190,wk
2046856,2080126,wk
2046856,2095418,wk
2046896,2047879,wk
2046896,2047985,wk
2046896,2162257,wk
2046896,2110898,wk
2046896,2056433,wk
2046896,2061116,wk
2046896,2152764,wk
2046995,2048318,wk
2046995,2162552,wk
2046995,2045641,wk
2046995,2161027,wk
2046995,2106165,wk
2046995,2062763,wk
2046995,2114081,wk
2046995,2132815,wk
2047044,2047635,wk
2047044,2162665,wk
2047044,2045919,wk
2047044,2162580,wk
2047044,2066440,wk
2047044,2057856,wk
2047044,2141967,wk
2047044,2161863,wk
2047161,2045640,wk
2047161,2161320,wk
2047161,2051065,wk
2047161,2158800,wk
2047161,2137575,wk
2047161,2063632,wk
2047161,2056486,wk
2047161,2155216,wk
2047179,2049868,wk
2047179,2159748,wk
2047179,2055509,wk
2047179,2159100,wk
2047179,2071458,wk
2047179,2061090,wk
2047179,2061769,wk
2047212,2048278,wk
2047212,2045444,wk
2047223,2047894,wk
2047223,2161606,wk
2047223,2047729,wk
2047223,2159031,wk
2047223,2064682,wk
2047223,2055109,wk
2047223,2142959,wk
2047242,2052833,wk
2047242,2159383,wk
2047242,2058930,wk
2047242,2154037,wk
2047242,2115250,wk
2047242,2069864,wk
2047242,2069549,wk
2047293,2100130,wk
2047293,2117978,wk
2047324,2047834,wk
2047324,2048167,wk
2047324,2162648,wk
2047324,2143238,wk
2047324,2065024,wk
2047392,2046131,wk
2047392,2158864,wk
2047392,2048777,wk
2047392,2157754,wk
2047392,2070833,wk
2047392,2058879,wk
2047392,2053298,wk
2047392,2148577,wk
2047409,2053038,wk
2047409,2062957,wk
2047409,2092745,wk
2047422,2048083,wk
2047422,2159492,wk
2047422,2048370,wk
2047422,2158710,wk
2047422,2061662,wk
2047422,2055784,wk
2047422,2136629,wk
2047422,2157770,wk
2047432,2045654,wk
2047432,2157704,wk
2047432,2046630,wk
2047432,2157467,wk
2047432,2128488,wk
2047432,2068624,wk
2047432,2055216,wk
2047452,2047848,wk
2047452,2048308,wk
2047452,2161939,wk
2047452,2070891,wk
2047461,2050375,wk
2047461,2162956,wk
2047461,2055893,wk
2047461,2145009,wk
2047461,2087184,wk
2047461,2081823,wk
2047461,2072737,wk
2047461,2105035,wk
2047542,2048517,wk
2047542,2159217,wk
2047542,2052808,wk
2047542,2149535,wk
2047542,2128281,wk
2047542,2067501,wk
2047542,2059664,wk
2047635,2045919,wk
2047635,2046474,wk
2047635,2162665,wk
2047635,2092522,wk
2047693,2048218,wk
2047693,2051941,wk
2047693,2154040,wk
2047693,2136290,wk
2047765,2050785,wk
2047765,2157475,wk
2047765,2062089,wk
2047765,2156617,wk
2047765,2149033,wk
2047765,2094521,wk
2047826,2048465,wk
2047826,2159483,wk
2047826,2045771,wk
2047826,2159468,wk
2047826,2064199,wk
2047826,2055602,wk
2047826,2048967,wk
2047826,2148320,wk
2047834,2048167,wk
2047834,2045660,wk
2047834,2056591,wk
2047834,2150918,wk
2047834,2132268,wk
2047848,2048308,wk
2047848,2048404,wk
2047848,2049594,wk
2047848,2096249,wk
2047852,2052068,wk
2047852,2159004,wk
2047852,2050706,wk
2047852,2160772,wk
2047852,2064500,wk
2047852,2057465,wk
2047852,2058099,wk
2047861,2052608,wk
2047861,2142852,wk
2047861,2062101,wk
2047861,2141412,wk
2047861,2089020,wk
2047861,2085752,wk
2047863,2138051,wk
2047865,2045529,wk
2047865,2159107,wk
2047865,2046110,wk
2047865,2158900,wk
2047865,2065538,wk
2047865,2051089,wk
2047865,2046581,wk
2047865,2149510,wk
2047870,2049737,wk
2047870,2163085,wk
2047870,2138914,wk
2047870,2152509,wk
2047870,2141515,wk
2047870,2152442,wk
2047870,2144269,wk
2047874,2048350,wk
2047874,2160214,wk
2047874,2045706,wk
2047874,2159737,wk
2047874,2066675,wk
2047874,2052713,wk
2047874,2046479,wk
2047874,2147453,wk
2047879,2047985,wk
2047879,2048281,wk
2047879,2050102,wk
2047879,2131112,wk
2047880,2063111,wk
2047890,2050696,wk
2047890,2161030,wk
2047890,2058888,wk
2047890,2162820,wk
2047890,2088768,wk
2047890,2063800,wk
2047894,2047729,wk
2047894,2051630,wk
2047894,2161606,wk
2047894,2125226,wk
2047901,2048332,wk
2047901,2159191,wk
2047901,2045597,wk
2047901,2158994,wk
2047901,2069308,wk
2047901,2055448,wk
2047901,2147255,wk
2047906,2045708,wk
2047906,2160149,wk
2047906,2047639,wk
2047906,2160932,wk
2047906,2054527,wk
2047906,2049819,wk
2047906,2148261,wk
2047909,2046009,wk
2047909,2159662,wk
2047909,2046521,wk
2047909,2159437,wk
2047909,2115499,wk
2047909,2054121,wk
2047909,2049054,wk
2047909,2128101,wk
2047910,2048647,wk
2047910,2162946,wk
2047910,2051393,wk
2047910,2159203,wk
2047910,2107655,wk
2047910,2081547,wk
2047910,2084090,wk
2047910,2115332,wk
2047911,2046095,wk
2047911,2158482,wk
2047911,2049156,wk
2047911,2147167,wk
2047911,2070792,wk
2047911,2053578,wk
2047917,2045701,wk
2047917,2151356,wk
2047917,2091699,wk
2047917,2140919,wk
2047917,2097527,wk
2047917,2124624,wk
2047917,2092939,wk
2047922,2046563,wk
2047922,2161592,wk
2047922,2049380,wk
2047922,2158391,wk
2047922,2063789,wk
2047922,2054998,wk
2047922,2141341,wk
2047928,2047966,wk
2047928,2162271,wk
2047928,2047968,wk
2047928,2160283,wk
2047928,2061576,wk
2047928,2052312,wk
2047928,2137945,wk
2047934,2077494,wk
2047934,2162555,wk
2047934,2076398,wk
2047934,2161541,wk
2047934,2084240,wk
2047934,2076838,wk
2047936,2045488,wk
2047936,2143848,wk
2047936,2062324,wk
2047936,2094665,wk
2047936,2070909,wk
2047941,2058609,wk
2047941,2096541,wk
2047943,2048006,wk
2047943,2162660,wk
2047943,2048113,wk
2047943,2159925,wk
2047943,2114736,wk
2047943,2067363,wk
2047943,2066245,wk
2047943,2130613,wk
2047944,2048171,wk
2047944,2159993,wk
2047944,2046082,wk
2047944,2159952,wk
2047944,2068078,wk
2047944,2056177,wk
2047944,2051181,wk
2047944,2069776,wk
2047946,2045567,wk
2047946,2162420,wk
2047946,2045590,wk
2047946,2162283,wk
2047946,2106883,wk
2047946,2065324,wk
2047946,2110680,wk
2047949,2066922,wk
2047949,2162342,wk
2047949,2075204,wk
2047949,2162055,wk
2047949,2074680,wk
2047949,2072833,wk
2047949,2071705,wk
2047949,2077689,wk
2047950,2047311,wk
2047950,2155412,wk
2047950,2049115,wk
2047950,2141410,wk
2047950,2058305,wk
2047950,2138646,wk
2047950,2054202,wk
2047955,2047967,wk
2047955,2048112,wk
2047955,2161459,wk
2047955,2146726,wk
2047955,2054459,wk
2047955,2067347,wk
2047957,2072536,wk
2047962,2048348,wk
2047962,2162682,wk
2047962,2066620,wk
2047962,2162577,wk
2047962,2080722,wk
2047962,2078474,wk
2047962,2088178,wk
2047962,2132984,wk
2047966,2047968,wk
2047966,2048056,wk
2047966,2162271,wk
2047966,2090171,wk
2047967,2048112,wk
2047967,2048180,wk
2047967,2054502,wk
2047967,2153477,wk
2047967,2132920,wk
2047968,2048056,wk
2047968,2046195,wk
2047968,2050609,wk
2047968,2114257,wk
2047972,2063160,wk
2047972,2159723,wk
2047972,2083388,wk
2047972,2146168,wk
2047972,2095651,wk
2047972,2138698,wk
2047972,2113256,wk
2047974,2069211,wk
2047974,2076054,wk
2047976,2045618,wk
2047976,2046828,wk
2047976,2162737,wk
2047976,2139429,wk
2047985,2048281,wk
2047985,2048283,wk
2047987,2048459,wk
2047987,2159585,wk
2047987,2046990,wk
2047987,2157256,wk
2047987,2122394,wk
2047987,2061598,wk
2047987,2052565,wk
2047988,2046672,wk
2047988,2163287,wk
2047988,2049771,wk
2047988,2157813,wk
2047988,2067704,wk
2047988,2056664,wk
2047988,2055103,wk
2047991,2109916,wk
2047995,2046759,wk
2047995,2161773,wk
2047995,2051693,wk
2047995,2161208,wk
2047995,2074586,wk
2047995,2053984,wk
2047995,2055520,wk
2047996,2046163,wk
2047996,2049391,wk
2047996,2159954,wk
2047996,2110105,wk
2048003,2046791,wk
2048003,2161500,wk
2048003,2052127,wk
2048003,2160334,wk
2048003,2083750,wk
2048003,2060936,wk
2048003,2062931,wk
2048003,2154892,wk
2048006,2048113,wk
2048006,2045812,wk
2048006,2162660,wk
2048006,2145180,wk
2048006,2047518,wk
2048007,2048043,wk
2048007,2048272,wk
2048007,2049367,wk
2048007,2115708,wk
2048008,2046240,wk
2048008,2162094,wk
2048008,2046902,wk
2048008,2161826,wk
2048008,2088096,wk
2048008,2081618,wk
2048008,2090628,wk
2048011,2046473,wk
2048011,2052099,wk
2048011,2055819,wk
2048011,2134374,wk
2048020,2045461,wk
2048020,2159740,wk
2048020,2046266,wk
2048020,2159265,wk
2048020,2070877,wk
2048020,2056001,wk
2048020,2069809,wk
2048027,2046057,wk
2048027,2162618,wk
2048027,2048753,wk
2048027,2162571,wk
2048027,2089255,wk
2048027,2083022,wk
2048027,2081187,wk
2048027,2087989,wk
2048033,2047092,wk
2048033,2162836,wk
2048033,2047412,wk
2048033,2159626,wk
2048033,2093588,wk
2048033,2069273,wk
2048033,2133122,wk
2048041,2048146,wk
2048041,2045551,wk
2048041,2052280,wk
2048041,2147853,wk
2048043,2048272,wk
2048043,2045864,wk
2048053,2121065,wk
2048056,2046195,wk
2048056,2047104,wk
2048057,2094177,wk
2048057,2149910,wk
2048062,2045981,wk
2048062,2160029,wk
2048062,2046201,wk
2048062,2159757,wk
2048062,2131217,wk
2048062,2071206,wk
2048065,2046767,wk
2048065,2159770,wk
2048065,2047476,wk
2048065,2157129,wk
2048065,2071316,wk
2048065,2056025,wk
2048065,2142363,wk
2048066,2048164,wk
2048066,2160228,wk
2048066,2048363,wk
2048066,2160200,wk
2048066,2070922,wk
2048066,2055880,wk
2048066,2088378,wk
2048066,2128643,wk
2048068,2045914,wk
2048068,2047551,wk
2048068,2159995,wk
2048068,2133904,wk
2048070,2093842,wk
2048071,2110486,wk
2048071,2111343,wk
2048071,2144789,wk
2048071,2147031,wk
2048079,2048531,wk
2048079,2162537,wk
2048079,2053570,wk
2048079,2159844,wk
2048079,2133442,wk
2048079,2063870,wk
2048079,2057275,wk
2048079,2159693,wk
2048081,2074518,wk
2048081,2097150,wk
2048083,2048370,wk
2048083,2046510,wk
2048083,2159492,wk
2048083,2069283,wk
2048098,2046439,wk
2048098,2160407,wk
2048098,2047356,wk
2048098,2160300,wk
2048098,2088303,wk
2048098,2057464,wk
2048098,2050415,wk
2048098,2157007,wk
2048103,2057491,wk
2048103,2157226,wk
2048103,2073389,wk
2048103,2155464,wk
2048103,2084902,wk
2048103,2079268,wk
2048103,2078609,wk
2048103,2119251,wk
2048107,2045619,wk
2048107,2163419,wk
2048107,2046858,wk
2048107,2159394,wk
2048107,2104161,wk
2048107,2057726,wk
2048107,2050278,wk
2048107,2132116,wk
2048112,2048180,wk
2048112,2048261,wk
2048112,2048398,wk
2048113,2045812,wk
2048113,2045922,wk
2048113,2060608,wk
2048113,2153411,wk
2048130,2047181,wk
2048130,2159406,wk
2048130,2047391,wk
2048130,2158361,wk
2048130,2069810,wk
2048130,2057997,wk
2048130,2051100,wk
2048130,2114977,wk
2048133,2046361,wk
2048133,2160144,wk
2048133,2047270,wk
2048133,2160114,wk
2048133,2069594,wk
2048133,2059327,wk
2048133,2053186,wk
2048133,2152729,wk
2048137,2080470,wk
2048137,2154127,wk
2048137,2093798,wk
2048137,2145139,wk
2048137,2116061,wk
2048137,2113185,wk
2048140,2081941,wk
2048140,2163372,wk
2048140,2085375,wk
2048140,2131230,wk
2048140,2123808,wk
2048140,2117687,wk
2048140,2120450,wk
2048143,2047056,wk
2048143,2161524,wk
2048143,2051922,wk
2048143,2160169,wk
2048143,2130467,wk
2048143,2065878,wk
2048143,2069195,wk
2048143,2140274,wk
2048146,2045551,wk
2048146,2045897,wk
2048147,2046518,wk
2048147,2159190,wk
2048147,2046656,wk
2048147,2157850,wk
2048147,2067970,wk
2048147,2056254,wk
2048147,2068877,wk
2048156,2053220,wk
2048156,2155582,wk
2048156,2074033,wk
2048156,2152094,wk
2048156,2112022,wk
2048156,2128267,wk
2048156,2083437,wk
2048162,2045988,wk
2048162,2162475,wk
2048162,2047775,wk
2048162,2155489,wk
2048162,2066144,wk
2048162,2057430,wk
2048162,2050985,wk
2048162,2150649,wk
2048164,2048363,wk
2048164,2045472,wk
2048164,2160228,wk
2048164,2115775,wk
2048164,2145932,wk
2048165,2048422,wk
2048165,2159787,wk
2048165,2045642,wk
2048165,2159489,wk
2048165,2107931,wk
2048165,2063644,wk
2048165,2123993,wk
2048166,2046280,wk
2048166,2160356,wk
2048166,2046449,wk
2048166,2159624,wk
2048166,2073456,wk
2048166,2062678,wk
2048166,2066067,wk
2048166,2101529,wk
2048167,2045660,wk
2048167,2046019,wk
2048167,2046091,wk
2048170,2047301,wk
2048170,2161733,wk
2048170,2049527,wk
2048170,2161149,wk
2048170,2092749,wk
2048170,2070925,wk
2048170,2050897,wk
2048170,2139163,wk
2048171,2046082,wk
2048171,2046898,wk
2048171,2159993,wk
2048171,2136058,wk
2048175,2096110,wk
2048175,2134924,wk
2048180,2048261,wk
2048180,2048398,wk
2048183,2051783,wk
2048183,2149624,wk
2048183,2108462,wk
2048183,2143450,wk
2048183,2116783,wk
2048183,2111425,wk
2048185,2056790,wk
2048186,2048470,wk
2048186,2160174,wk
2048186,2045925,wk
2048186,2160054,wk
2048186,2123314,wk
2048186,2064192,wk
2048186,2131064,wk
2048187,2045630,wk
2048187,2051939,wk
2048187,2160380,wk
2048187,2148996,wk
2048192,2050324,wk
2048192,2160389,wk
2048192,2053653,wk
2048192,2157953,wk
2048192,2069065,wk
2048192,2056201,wk
2048192,2054967,wk
2048192,2149827,wk
2048198,2048361,wk
2048198,2159505,wk
2048198,2045998,wk
2048198,2159298,wk
2048198,2056511,wk
2048198,2049956,wk
2048198,2144195,wk
2048205,2045651,wk
2048205,2045759,wk
2048205,2059904,wk
2048205,2158409,wk
2048205,2131164,wk
2048207,2046606,wk
2048207,2160327,wk
2048207,2046610,wk
2048207,2158080,wk
2048207,2100806,wk
2048207,2065736,wk
2048207,2053589,wk
2048207,2112297,wk
2048210,2046013,wk
2048210,2158360,wk
2048210,2047183,wk
2048210,2157464,wk
2048210,2061402,wk
2048210,2054017,wk
2048210,2050335,wk
2048211,2046200,wk
2048211,2161518,wk
2048211,2046431,wk
2048211,2160091,wk
2048211,2070566,wk
2048211,2057739,wk
2048211,2105671,wk
2048218,2051941,wk
2048218,2051084,wk
2048218,2053474,wk
2048218,2142347,wk
2048218,2128983,wk
2048219,2050101,wk
2048219,2160186,wk
2048219,2048682,wk
2048219,2159773,wk
2048219,2133953,wk
2048219,2070147,wk
2048219,2138091,wk
2048238,2047208,wk
2048238,2159794,wk
2048238,2047544,wk
2048238,2159599,wk
2048238,2150225,wk
2048238,2068179,wk
2048238,2065451,wk
2048239,2048961,wk
2048239,2157854,wk
2048239,2052825,wk
2048239,2154752,wk
2048239,2085577,wk
2048239,2063236,wk
2048239,2055495,wk
2048239,2148911,wk
2048245,2045666,wk
2048245,2162503,wk
2048245,2046712,wk
2048245,2162223,wk
2048245,2113141,wk
2048245,2082064,wk
2048245,2094237,wk
2048245,2113808,wk
2048249,2063623,wk
2048249,2151510,wk
2048249,2078525,wk
2048249,2132148,wk
2048249,2096888,wk
2048249,2117867,wk
2048249,2091517,wk
2048251,2045873,wk
2048251,2046349,wk
2048251,2160396,wk
2048251,2129755,wk
2048257,2046346,wk
2048257,2157411,wk
2048257,2046358,wk
2048257,2160911,wk
2048257,2127549,wk
2048257,2060629,wk
2048257,2051071,wk
2048257,2128882,wk
2048258,2049006,wk
2048258,2162564,wk
2048258,2055876,wk
2048258,2159886,wk
2048258,2063444,wk
2048258,2143777,wk
2048258,2128357,wk
2048259,2051312,wk
2048259,2160163,wk
2048259,2057320,wk
2048259,2153578,wk
2048259,2112784,wk
2048259,2061578,wk
2048261,2048398,wk
2048261,2045566,wk
2048261,2149365,wk
2048271,2046299,wk
2048271,2046498,wk
2048271,2161583,wk
2048271,2093840,wk
2048272,2045864,wk
2048272,2045917,wk
2048275,2047211,wk
2048275,2082280,wk
2048275,2108094,wk
2048277,2046001,wk
2048277,2158937,wk
2048277,2048781,wk
2048277,2158579,wk
2048277,2064394,wk
2048277,2055570,wk
2048277,2055982,wk
2048278,2045444,wk
2048278,2047200,wk
2048278,2062706,wk
2048281,2048283,wk
2048281,2048343,wk
2048283,2048343,wk
2048283,2048412,wk
2048283,2131491,wk
2048285,2071135,wk
2048290,2051539,wk
2048290,2157974,wk
2048290,2053790,wk
2048290,2156959,wk
2048290,2115117,wk
2048290,2063753,wk
2048290,2058283,wk
2048290,2148896,wk
2048291,2045889,wk
2048291,2158061,wk
2048291,2046928,wk
2048291,2157376,wk
2048291,2093061,wk
2048291,2065208,wk
2048291,2066877,wk
2048293,2058398,wk
2048295,2049624,wk
2048298,2100123,wk
2048298,2112510,wk
2048299,2051635,wk
2048299,2162407,wk
2048299,2051884,wk
2048299,2162127,wk
2048299,2090467,wk
2048299,2084767,wk
2048303,2045758,wk
2048303,2046840,wk
2048303,2159470,wk
2048303,2069005,wk
2048308,2048404,wk
2048308,2048416,wk
2048318,2045641,wk
2048318,2046845,wk
2048318,2162552,wk
2048318,2134390,wk
2048318,2140500,wk
2048322,2045788,wk
2048322,2047715,wk
2048322,2159753,wk
2048322,2131864,wk
2048325,2047149,wk
2048325,2162825,wk
2048325,2047681,wk
2048325,2160195,wk
2048325,2068557,wk
2048325,2054146,wk
2048325,2051684,wk
2048325,2148442,wk
2048327,2050451,wk
2048327,2058360,wk
2048327,2114260,wk
2048327,2125864,wk
2048329,2046321,wk
2048329,2156619,wk
2048329,2046842,wk
2048329,2152341,wk
2048329,2083061,wk
2048329,2063097,wk
2048329,2060084,wk
2048332,2045597,wk
2048332,2047094,wk
2048332,2159191,wk
2048332,2127784,wk
2048336,2048556,wk
2048336,2145245,wk
2048336,2050774,wk
2048336,2147495,wk
2048336,2054574,wk
2048336,2139439,wk
2048336,2067822,wk
2048343,2048412,wk
