source_reindex,target_reindex,Relation
2045430,19090969,sm
2045430,19091907,sm
2045430,19094862,sm
2046021,2048483,sm
2046021,2047201,sm
2046021,2047765,sm
2046021,2048119,sm
2046021,2048364,sm
2046021,2045836,sm
2046021,2046026,sm
2046021,2047178,sm
2046021,2053220,sm
2046021,2056696,sm
2046021,2056714,sm
2046021,2056768,sm
2046021,2056845,sm
2046021,2063079,sm
2046021,2061108,sm
2046021,2061156,sm
2046021,2062010,sm
2046021,2074119,sm
2046021,2080569,sm
2046021,2080991,sm
2046021,2083126,sm
2046021,2080940,sm
2046021,2081861,sm
2046021,2084972,sm
2046021,2085453,sm
2046021,2086893,sm
2046021,2087549,sm
2046021,2089458,sm
2046021,2089916,sm
2046021,2093041,sm
2046021,2095479,sm
2046021,2105560,sm
2046021,2107874,sm
2046021,2113811,sm
2046021,2114119,sm
2046021,2127456,sm
2046021,2129434,sm
2046021,2141844,sm
2046021,2143495,sm
2048483,2046604,sm
2048483,2048049,sm
2048483,2048399,sm
2048483,2045960,sm
2048483,2047193,sm
2048483,2051679,sm
2048483,2052144,sm
2048483,2048607,sm
2048483,2048611,sm
2048483,2048781,sm
2048483,2048935,sm
2048483,2049374,sm
2048483,2049475,sm
2048483,2049805,sm
2048483,2049848,sm
2048483,2050432,sm
2048483,2053343,sm
2048483,2055181,sm
2048483,2055487,sm
2048483,2055596,sm
2048483,2056611,sm
2048483,2056822,sm
2048483,2058155,sm
2048483,2060105,sm
2048483,2057773,sm
2048483,2063228,sm
2048483,2060799,sm
2048483,2061903,sm
2048483,2065755,sm
2048483,2071022,sm
2048483,2067472,sm
2048483,2067698,sm
2048483,2067718,sm
2048483,2069817,sm
2048483,2070305,sm
2048483,2070631,sm
2048483,2070656,sm
2048483,2074934,sm
2048483,2073359,sm
2048483,2073713,sm
2048483,2077095,sm
2048483,2077240,sm
2048483,2075993,sm
2048483,2077863,sm
2048483,2078041,sm
2048483,2081689,sm
2048483,2082347,sm
2048483,2088267,sm
2048483,2089481,sm
2048483,2089615,sm
2048483,2090519,sm
2048483,2101864,sm
2048483,2107069,sm
2048483,2112944,sm
2048483,2114946,sm
2048483,2114101,sm
2048483,2114135,sm
2048483,2114499,sm
2048483,2118729,sm
2048483,2118730,sm
2048483,2118953,sm
2048483,2122756,sm
2048483,2124756,sm
2048483,2129363,sm
2048483,2128393,sm
2048483,2133555,sm
2048483,2143660,sm
2048483,2147469,sm
2048483,2149504,sm
2048483,2156008,sm
2048483,2155253,sm
2048483,2163184,sm
2048483,19090491,sm
2048483,19091443,sm
2048483,19092914,sm
2048483,19093162,sm
2048483,19094674,sm
2048483,19095421,sm
2045524,2045608,sm
2045524,2053624,sm
2045524,2117532,sm
2045524,2127371,sm
2045591,2046707,sm
2045591,2046875,sm
2045591,2046539,sm
2045591,2050649,sm
2045591,2051779,sm
2045591,2049877,sm
2045591,2050612,sm
2045591,2053423,sm
2045591,2053639,sm
2045591,2052962,sm
2045591,2052993,sm
2045591,2056587,sm
2045591,2054302,sm
2045591,2054668,sm
2045591,2054677,sm
2045591,2056553,sm
2045591,2056612,sm
2045591,2060055,sm
2045591,2058545,sm
2045591,2060345,sm
2045591,2060808,sm
2045591,2062503,sm
2045591,2067357,sm
2045591,2071352,sm
2045591,2068628,sm
2045591,2069956,sm
2045591,2083056,sm
2045591,2082765,sm
2045591,2082979,sm
2045591,2082260,sm
2045591,2083644,sm
2045591,2086246,sm
2045591,2083484,sm
2045591,2090071,sm
2045591,2092203,sm
2045591,2093193,sm
2045591,2095230,sm
2045591,2095818,sm
2045591,2099934,sm
2045591,2108414,sm
2045591,2109270,sm
2045591,2109627,sm
2045591,2111525,sm
2045591,2115899,sm
2045591,2113559,sm
2045591,2116800,sm
2045591,2117643,sm
2045591,2119513,sm
2045591,2125681,sm
2045591,2131902,sm
2045591,2134499,sm
2045591,2133909,sm
2045591,2143775,sm
2045591,2147873,sm
2045591,2148404,sm
2045591,2149341,sm
2045591,2160549,sm
2045591,2160987,sm
2045591,2161846,sm
2045591,2162103,sm
2045591,19092702,sm
2045878,2048393,sm
2045878,2058256,sm
2045878,2062702,sm
2045878,2070491,sm
2045878,2073462,sm
2045878,2084867,sm
2045878,2093915,sm
2045878,2126017,sm
2045878,2140431,sm
2045878,2140532,sm
2045878,2139153,sm
2045878,2145665,sm
2045878,19091117,sm
2045878,19092451,sm
2046208,2049728,sm
2046208,2082959,sm
2046267,2047974,sm
2046267,2048064,sm
2046267,2048271,sm
2046267,2045656,sm
2046267,2045998,sm
2046267,2046177,sm
2046267,2047080,sm
2046267,2047117,sm
2046267,2047233,sm
2046267,2048653,sm
2046267,2049462,sm
2046267,2049566,sm
2046267,2049858,sm
2046267,2050333,sm
2046267,2055621,sm
2046267,2057132,sm
2046267,2054946,sm
2046267,2056067,sm
2046267,2058870,sm
2046267,2058726,sm
2046267,2059042,sm
2046267,2062335,sm
2046267,2064454,sm
2046267,2066244,sm
2046267,2069885,sm
2046267,2070658,sm
2046267,2071650,sm
2046267,2072402,sm
2046267,2072846,sm
2046267,2073888,sm
2046267,2076219,sm
2046267,2080035,sm
2046267,2079090,sm
2046267,2079212,sm
2046267,2079612,sm
2046267,2082697,sm
2046267,2082907,sm
2046267,2083169,sm
2046267,2084793,sm
2046267,2085181,sm
2046267,2086840,sm
2046267,2091199,sm
2046267,2094822,sm
2046267,2093523,sm
2046267,2094406,sm
2046267,2100743,sm
2046267,2101934,sm
2046267,2106598,sm
2046267,2103621,sm
2046267,2104275,sm
2046267,2104501,sm
2046267,2106044,sm
2046267,2110792,sm
2046267,2111244,sm
2046267,2112220,sm
2046267,2116178,sm
2046267,2113655,sm
2046267,2114376,sm
2046267,2116809,sm
2046267,2119461,sm
2046267,2121859,sm
2046267,2123129,sm
2046267,2127253,sm
2046267,2124938,sm
2046267,2125225,sm
2046267,2125992,sm
2046267,2126937,sm
2046267,2135312,sm
2046267,2137610,sm
2046267,2135639,sm
2046267,2142518,sm
2046267,2160437,sm
2046267,2160813,sm
2046267,2161316,sm
2046267,19087478,sm
2046386,2046965,sm
2046386,2047843,sm
2046386,2048130,sm
2046386,2048489,sm
2046386,2045556,sm
2046386,2047125,sm
2046386,2047348,sm
2046386,2051969,sm
2046386,2050374,sm
2046386,2051632,sm
2046386,2051899,sm
2046386,2049106,sm
2046386,2049959,sm
2046386,2050293,sm
2046386,2051372,sm
2046386,2053415,sm
2046386,2053613,sm
2046386,2052741,sm
2046386,2057402,sm
2046386,2054155,sm
2046386,2054765,sm
2046386,2054982,sm
2046386,2055502,sm
2046386,2056799,sm
2046386,2059754,sm
2046386,2062888,sm
2046386,2060425,sm
2046386,2060909,sm
2046386,2061087,sm
2046386,2061397,sm
2046386,2073316,sm
2046386,2073624,sm
2046386,2077519,sm
2046386,2075794,sm
2046386,2084560,sm
2046386,2087965,sm
2046386,2088099,sm
2046386,2088235,sm
2046386,2090997,sm
2046386,2094251,sm
2046386,2095249,sm
2046386,2106706,sm
2046386,2106836,sm
2046386,2105531,sm
2046386,2106005,sm
2046386,2107273,sm
2046386,2109946,sm
2046386,2113244,sm
2046386,2111536,sm
2046386,2111779,sm
2046386,2116517,sm
2046386,2113613,sm
2046386,2114320,sm
2046386,2119717,sm
2046386,2123569,sm
2046386,2121613,sm
2046386,2124007,sm
2046386,2124046,sm
2046386,2126348,sm
2046386,2128029,sm
2046386,2135070,sm
2046386,2141928,sm
2046386,2141343,sm
2046386,2142227,sm
2046386,2161374,sm
2046386,19087207,sm
2046386,19088216,sm
2046386,19091786,sm
2046386,19096011,sm
2046707,2050339,sm
2046707,2050514,sm
2046707,2064296,sm
2046707,2072669,sm
2046707,2080443,sm
2046707,2145086,sm
2046707,2152350,sm
2046795,2048304,sm
2046814,2045770,sm
2046814,2047280,sm
2046814,2049972,sm
2046814,2050381,sm
2046814,2052308,sm
2046814,2056224,sm
2046814,2059701,sm
2046814,2067265,sm
2046814,2069513,sm
2046814,2072406,sm
2046814,2072757,sm
2046814,2080803,sm
2046814,2093597,sm
2046814,2115016,sm
2046814,2123697,sm
2046814,2122384,sm
2046814,2122755,sm
2046814,2132765,sm
2046814,2135757,sm
2046814,2151673,sm
2046814,2151823,sm
2046814,2159888,sm
2046875,2048011,sm
2046875,2091142,sm
2046875,2159218,sm
2046965,2089911,sm
2046965,2117325,sm
2046965,2162288,sm
2047065,2045473,sm
2047065,2057468,sm
2047065,2151044,sm
2047582,2047927,sm
2047582,2048112,sm
2047582,2045922,sm
2047582,2052023,sm
2047582,2048560,sm
2047582,2051506,sm
2047582,2053222,sm
2047582,2053619,sm
2047582,2054853,sm
2047582,2056730,sm
2047582,2059203,sm
2047582,2063016,sm
2047582,2061513,sm
2047582,2067494,sm
2047582,2075132,sm
2047582,2072195,sm
2047582,2080537,sm
2047582,2083367,sm
2047582,2086872,sm
2047582,2088101,sm
2047582,2091612,sm
2047582,2089407,sm
2047582,2096237,sm
2047582,2092742,sm
2047582,2112557,sm
2047582,2116313,sm
2047582,2115575,sm
2047582,2129094,sm
2047582,2131724,sm
2047582,2134015,sm
2047582,2137041,sm
2047582,2142554,sm
2047582,2141090,sm
2047582,2142175,sm
2047582,2147530,sm
2047582,2155796,sm
2047582,2156505,sm
2047582,2161225,sm
2047582,19094354,sm
2047582,19095529,sm
2047765,2047886,sm
2047765,2047900,sm
2047765,2047995,sm
2047765,2053336,sm
2047765,2052627,sm
2047765,2057406,sm
2047765,2063137,sm
2047765,2061463,sm
2047765,2075782,sm
2047765,2075446,sm
2047765,2080176,sm
2047765,2083073,sm
2047765,2084598,sm
2047765,2087727,sm
2047765,2088731,sm
2047765,2094258,sm
2047765,2093870,sm
2047765,2102806,sm
2047765,2105706,sm
2047765,2108282,sm
2047765,2115897,sm
2047765,2120897,sm
2047765,2127547,sm
2047765,2127237,sm
2047765,2129389,sm
2047765,2128581,sm
2047765,2136455,sm
2047765,2161949,sm
2047843,2046508,sm
2047843,2046898,sm
2047843,2048801,sm
2047843,2049069,sm
2047843,2049401,sm
2047843,2054012,sm
2047843,2056606,sm
2047843,2074503,sm
2047843,2077739,sm
2047843,2083870,sm
2047843,2085571,sm
2047843,2096346,sm
2047843,2107274,sm
2047843,2116998,sm
2047843,2119605,sm
2047843,2130249,sm
2047843,2138457,sm
2047843,2143704,sm
2047843,2149933,sm
2047843,2150332,sm
2047843,2154788,sm
2047843,2159458,sm
2047886,2077581,sm
2047886,2102548,sm
2047886,2121826,sm
2047886,2125139,sm
2047897,2085235,sm
2047900,2047052,sm
2047900,2047104,sm
2047900,2049206,sm
2047900,2053385,sm
2047900,2060407,sm
2047900,2091011,sm
2047900,2111279,sm
2047900,2156701,sm
2047927,2048209,sm
2047927,2046112,sm
2047927,2051599,sm
2047927,2051997,sm
2047927,2049149,sm
2047927,2049869,sm
2047927,2052636,sm
2047927,2052997,sm
2047927,2056332,sm
2047927,2058163,sm
2047927,2059606,sm
2047927,2061471,sm
2047927,2061775,sm
2047927,2068463,sm
2047927,2069863,sm
2047927,2084593,sm
2047927,2086701,sm
2047927,2091981,sm
2047927,2110314,sm
2047927,2126303,sm
2047927,2124858,sm
2047927,2135542,sm
2047927,2135701,sm
2047927,2138779,sm
2047927,2148849,sm
2047927,19092466,sm
2047974,2050037,sm
2047995,2057510,sm
2047995,2069517,sm
2047995,2090459,sm
2047995,2104189,sm
2047995,2115744,sm
2047995,2155619,sm
2048011,2048467,sm
2048011,2047078,sm
2048011,2047633,sm
2048011,2051790,sm
2048011,2051993,sm
2048011,2052145,sm
2048011,2052157,sm
2048011,2049277,sm
2048011,2050300,sm
2048011,2050987,sm
2048011,2052544,sm
2048011,2056019,sm
2048011,2063315,sm
2048011,2063206,sm
2048011,2061929,sm
2048011,2065707,sm
2048011,2071167,sm
2048011,2069445,sm
2048011,2077201,sm
2048011,2086183,sm
2048011,2087122,sm
2048011,2091350,sm
2048011,2093247,sm
2048011,2104658,sm
2048011,2119384,sm
2048011,2122620,sm
2048011,2127663,sm
2048011,2124275,sm
2048011,2127086,sm
2048011,2129443,sm
2048011,2129463,sm
2048011,2133589,sm
2048011,2137757,sm
2048011,2144036,sm
2048011,2152396,sm
2048011,2155577,sm
2048011,2157921,sm
2048011,19095927,sm
2048049,2110801,sm
2048049,2141509,sm
2048062,2050204,sm
2048062,2055486,sm
2048062,2056669,sm
2048062,2056731,sm
2048062,2062016,sm
2048062,2067039,sm
2048062,2069013,sm
2048062,2100296,sm
2048062,2124785,sm
2048062,2128751,sm
2048062,2146795,sm
2048062,2157819,sm
2048062,2161123,sm
2048062,19088367,sm
2048062,19095482,sm
2048064,2054707,sm
2048064,2080529,sm
2048103,2055797,sm
2048103,2056272,sm
2048103,2073467,sm
2048103,2092143,sm
2048103,2113297,sm
2048103,2127138,sm
2048103,19093309,sm
2048112,2064478,sm
2048112,2067243,sm
2048112,2085502,sm
2048112,2092011,sm
2048112,2155151,sm
2048119,2045703,sm
2048119,2046381,sm
2048119,2050010,sm
2048119,2050719,sm
2048119,2053869,sm
2048119,2057179,sm
2048119,2055375,sm
2048119,2056529,sm
2048119,2057793,sm
2048119,2059307,sm
2048119,2064906,sm
2048119,2075918,sm
2048119,2083979,sm
2048119,2113494,sm
2048119,2118696,sm
2048119,2119499,sm
2048119,2123191,sm
2048119,2127024,sm
2048119,2133143,sm
2048119,2152352,sm
2048119,2148268,sm
2048119,2161819,sm
2048182,2046180,sm
2048182,2046185,sm
2048182,2049977,sm
2048182,2049989,sm
2048182,2050740,sm
2048182,2058534,sm
2048182,2072298,sm
2048209,2048303,sm
2048209,2048331,sm
2048209,2045873,sm
2048209,2061134,sm
2048209,2105903,sm
2048209,2155584,sm
2048242,2048407,sm
2048242,2045624,sm
2048242,2045732,sm
2048242,2052060,sm
2048242,2049094,sm
2048242,2050380,sm
2048242,2066889,sm
2048242,2065487,sm
2048242,2067667,sm
2048242,2082331,sm
2048242,2083228,sm
2048242,2084462,sm
2048242,2086348,sm
2048242,2091065,sm
2048242,2092488,sm
2048242,2092423,sm
2048242,2103420,sm
2048242,2114049,sm
2048242,2114940,sm
2048242,2126315,sm
2048242,2137523,sm
2048242,2135316,sm
2048242,2148271,sm
2048242,2160643,sm
2048242,19094908,sm
2048263,2046426,sm
2048263,2051960,sm
2048263,2049432,sm
2048263,2053344,sm
2048263,2062912,sm
2048263,2069453,sm
2048263,2084596,sm
2048263,2088426,sm
2048263,2099162,sm
2048263,2108957,sm
2048263,2112290,sm
2048263,2114826,sm
2048263,2157154,sm
2048271,2069738,sm
2048303,2049130,sm
2048303,2050865,sm
2048303,2050964,sm
2048303,2053989,sm
2048303,2061445,sm
2048303,2064592,sm
2048303,2066696,sm
2048303,2082856,sm
2048303,2090017,sm
2048303,2106530,sm
2048303,2107061,sm
2048303,2114315,sm
2048303,2122402,sm
2048303,2141021,sm
2048303,2141847,sm
2048303,19090149,sm
2048304,2049335,sm
2048304,2066199,sm
2048304,2073383,sm
2048304,2075764,sm
2048304,2081256,sm
2048304,2102127,sm
2048304,2106494,sm
2048304,2162561,sm
2048304,19089945,sm
2048331,2048459,sm
2048331,2046402,sm
2048331,2046436,sm
2048331,2047085,sm
2048331,2047446,sm
2048331,2051297,sm
2048331,2051738,sm
2048331,2053585,sm
2048331,2058823,sm
2048331,2058523,sm
2048331,2061607,sm
2048331,2067676,sm
2048331,2073661,sm
2048331,2076418,sm
2048331,2079521,sm
2048331,2082580,sm
2048331,2081782,sm
2048331,2092094,sm
2048331,2092168,sm
2048331,2091089,sm
2048331,2093104,sm
2048331,2094827,sm
2048331,2106442,sm
2048331,2109014,sm
2048331,2117155,sm
2048331,2129212,sm
2048331,2131003,sm
2048331,2133597,sm
2048331,2135324,sm
2048331,2136932,sm
2048331,2143066,sm
2048331,2151063,sm
2048331,2160483,sm
2048331,2158697,sm
2048331,2159397,sm
2048340,2046383,sm
2048340,2051470,sm
2048340,2057026,sm
2048340,2054201,sm
2048340,2054362,sm
2048340,2063620,sm
2048340,2075026,sm
2048340,2080557,sm
2048340,2080808,sm
2048340,2080929,sm
2048340,2103325,sm
2048340,2117256,sm
2048340,2122634,sm
2048340,2127247,sm
2048340,2145760,sm
2048340,2161385,sm
2048340,19087559,sm
2048340,19093108,sm
2048364,2045541,sm
2048364,2045912,sm
2048364,2051132,sm
2048364,2050961,sm
2048364,2054204,sm
2048364,2054838,sm
2048364,2055909,sm
2048364,2057703,sm
2048364,2057906,sm
2048364,2058779,sm
2048364,2059316,sm
2048364,2062473,sm
2048364,2075749,sm
2048364,2086597,sm
2048364,2106606,sm
2048364,2110390,sm
2048364,2108700,sm
2048364,2119152,sm
2048364,2123070,sm
2048364,2127238,sm
2048364,2133656,sm
2048364,2135994,sm
2048364,2142292,sm
2048393,2052639,sm
2048399,2047094,sm
2048399,2051836,sm
2048399,2053662,sm
2048399,2055301,sm
2048399,2057719,sm
2048399,2062806,sm
2048399,2072508,sm
2048399,2080305,sm
2048399,2090738,sm
2048399,2134007,sm
2048399,2137397,sm
2048399,2136714,sm
2048399,19091575,sm
2048399,19095667,sm
2048407,2052017,sm
2048407,2052025,sm
2048407,2050177,sm
2048407,2053213,sm
2048407,2055516,sm
2048407,2056188,sm
2048407,2058349,sm
2048407,2064937,sm
2048407,2073501,sm
2048407,2076287,sm
2048407,2087781,sm
2048407,2104325,sm
2048407,2116033,sm
2048407,2120401,sm
2048407,2118677,sm
2048407,2120181,sm
2048407,2152569,sm
2048430,2058786,sm
2048443,2045783,sm
2048443,2055987,sm
2048443,2130214,sm
2048445,2049883,sm
2048445,2060519,sm
2048445,2095030,sm
2048445,2092637,sm
2048445,2135380,sm
2048458,2142818,sm
2048459,2056702,sm
2048467,2048619,sm
2048467,2058185,sm
2048467,2060767,sm
2048467,2061643,sm
2048467,2090370,sm
2048467,2093458,sm
2048467,2107747,sm
2048467,2111329,sm
2048467,2111738,sm
2048467,2125132,sm
2048467,2125700,sm
2048467,2125957,sm
2048467,2126359,sm
2048477,2046650,sm
2048477,2051593,sm
2048477,2053155,sm
2048477,2056548,sm
2048477,2066637,sm
2048477,2066850,sm
2048477,2077543,sm
2048477,2078794,sm
2048477,2081656,sm
2048477,2086085,sm
2048477,2083726,sm
2048477,2089891,sm
2048477,2093160,sm
2048477,2100290,sm
2048477,2110342,sm
2048477,2147786,sm
2048477,2162696,sm
2048489,2046841,sm
2048489,2049541,sm
2048489,2049871,sm
2048489,2057538,sm
2048489,2058640,sm
2048489,2074652,sm
2048489,2081215,sm
2048489,2082892,sm
2048489,2080889,sm
2048489,2081667,sm
2048489,2123296,sm
2048489,2127683,sm
2048489,19095356,sm
2045461,2045537,sm
2045461,2047033,sm
2045461,2052013,sm
2045461,2048648,sm
2045461,2051350,sm
2045461,2057552,sm
2045461,2086739,sm
2045461,2089845,sm
2045461,2099482,sm
2045461,2102771,sm
2045461,2104517,sm
2045461,2105690,sm
2045461,2108562,sm
2045461,2113288,sm
2045461,2116391,sm
2045461,2114182,sm
2045461,2126254,sm
2045461,2145031,sm
2045461,2145831,sm
2045461,2146448,sm
2045461,2149356,sm
2045461,2155894,sm
2045461,2154512,sm
2045461,2161855,sm
2045468,2051789,sm
2045468,2048551,sm
2045468,2053540,sm
2045468,2061895,sm
2045468,2062234,sm
2045468,2074852,sm
2045468,2077421,sm
2045468,2157048,sm
2045468,2160750,sm
2045473,2093824,sm
2045525,2057742,sm
2045525,2117542,sm
2045525,2123559,sm
2045537,2051478,sm
2045537,2060743,sm
2045537,2068990,sm
2045537,2072531,sm
2045537,2074478,sm
2045537,2089188,sm
2045537,2100633,sm
2045537,2109702,sm
2045537,2116937,sm
2045537,2123051,sm
2045537,2136767,sm
2045537,2159164,sm
2045541,2049372,sm
2045556,2046989,sm
2045556,2047715,sm
2045556,2054200,sm
2045556,2054607,sm
2045556,2075095,sm
2045556,2127574,sm
2045556,2131435,sm
2045556,2152635,sm
2045556,2161455,sm
2045608,2089581,sm
2045624,2072767,sm
2045624,2080091,sm
2045624,2102654,sm
2045656,2047347,sm
2045656,2070497,sm
2045656,2079904,sm
2045656,2087621,sm
2045656,2120536,sm
2045656,2137414,sm
2045656,2153181,sm
2045677,2046387,sm
2045677,2046592,sm
2045677,2049684,sm
2045677,2054003,sm
2045677,2055844,sm
2045677,2059363,sm
2045677,2061628,sm
2045677,2062666,sm
2045677,2063855,sm
2045677,2067766,sm
2045677,2071712,sm
2045677,2075620,sm
2045677,2076121,sm
2045677,2080332,sm
2045677,2080450,sm
2045677,2078051,sm
2045677,2078889,sm
2045677,2079492,sm
2045677,2081071,sm
2045677,2083507,sm
2045677,2083666,sm
2045677,2088685,sm
2045677,2089694,sm
2045677,2089858,sm
2045677,2096525,sm
2045677,2093254,sm
2045677,2106449,sm
2045677,2108586,sm
2045677,2109243,sm
2045677,2122050,sm
2045677,2131480,sm
2045677,2134185,sm
2045677,2135048,sm
2045677,2140372,sm
2045677,2150974,sm
2045677,2149831,sm
2045677,2151950,sm
2045677,2152899,sm
2045677,2154811,sm
2045677,2158312,sm
2045677,2159068,sm
2045703,2046651,sm
2045703,2046725,sm
2045703,2049419,sm
2045703,2055522,sm
2045703,2060070,sm
2045703,2115012,sm
2045703,2116973,sm
2045732,2059333,sm
2045732,2082532,sm
2045732,2142639,sm
2045732,2144664,sm
2045770,2045843,sm
2045770,2064741,sm
2045770,2071363,sm
2045770,2074443,sm
2045770,2081184,sm
2045770,2081989,sm
2045770,2104991,sm
2045783,2046780,sm
2045783,2048796,sm
2045783,2049173,sm
2045783,2050524,sm
2045783,2051324,sm
2045783,2056891,sm
2045783,2065968,sm
2045783,2072562,sm
2045783,2074179,sm
2045783,2079961,sm
2045783,2081258,sm
2045783,2085188,sm
2045783,2090571,sm
2045783,2090043,sm
2045783,2100535,sm
2045783,2108212,sm
2045783,2118900,sm
2045783,19088130,sm
2045833,2061521,sm
2045836,2056640,sm
2045836,2063249,sm
2045836,2134816,sm
2045843,2045871,sm
2045843,2046643,sm
2045843,2046864,sm
2045843,2052182,sm
2045843,2051125,sm
2045843,2052186,sm
2045843,2052589,sm
2045843,2057368,sm
2045843,2055085,sm
2045843,2055570,sm
2045843,2069572,sm
2045843,2080069,sm
2045843,2089158,sm
2045843,2106371,sm
2045843,2125204,sm
2045843,2131566,sm
2045843,2130186,sm
2045843,2154557,sm
2045843,2162445,sm
2045871,2049890,sm
2045871,2058517,sm
2045871,2083182,sm
2045871,2102916,sm
2045873,2071610,sm
2045873,2073428,sm
2045873,2082231,sm
2045873,2086041,sm
2045873,2085863,sm
2045873,2096439,sm
2045873,2123634,sm
2045873,2155361,sm
2045873,2159864,sm
2045912,2058736,sm
2045912,2101259,sm
2045923,2046065,sm
2045923,2046067,sm
2045923,2051857,sm
2045923,2057225,sm
2045923,2054447,sm
2045923,2066898,sm
2045923,2070957,sm
2045923,2082004,sm
2045923,2086853,sm
2045923,2090152,sm
2045923,2090902,sm
2045923,2149267,sm
2045923,2155726,sm
2045923,2159955,sm
2045923,19090201,sm
2045960,2054154,sm
2045960,2125964,sm
2046026,2086360,sm
2046057,2094885,sm
2046065,2047490,sm
2046065,2050283,sm
2046065,2063064,sm
2046065,2067755,sm
2046065,2068184,sm
2046065,2068234,sm
2046065,2072752,sm
2046065,2106133,sm
2046065,2118554,sm
2046065,2121104,sm
2046065,2160528,sm
2046066,2051001,sm
2046067,2046190,sm
2046067,2052943,sm
2046067,2092441,sm
2046067,2130948,sm
2046080,2051641,sm
2046080,2048659,sm
2046080,2057067,sm
2046080,2059949,sm
2046080,2060464,sm
2046080,2071925,sm
2046080,2082444,sm
2046080,2084687,sm
2046080,2088229,sm
2046080,2095215,sm
2046080,2102022,sm
2046080,2135737,sm
2046080,2138774,sm
2046080,2147822,sm
2046080,2153912,sm
2046080,19091762,sm
2046112,2047135,sm
2046112,2050055,sm
2046112,2051120,sm
2046112,2051130,sm
2046112,2058790,sm
2046112,2059584,sm
2046112,2062940,sm
2046112,2061250,sm
2046112,2067059,sm
2046112,2063734,sm
2046112,2064702,sm
2046112,2069262,sm
2046112,2069476,sm
2046112,2074588,sm
2046112,2075229,sm
2046112,2072028,sm
2046112,2074693,sm
2046112,2076100,sm
2046112,2079594,sm
2046112,2085902,sm
2046112,2084709,sm
2046112,2085569,sm
2046112,2114333,sm
2046112,2123548,sm
2046112,2122281,sm
2046112,2123096,sm
2046112,2128240,sm
2046112,2133964,sm
2046112,2135188,sm
2046112,2142343,sm
2046112,2146690,sm
2046112,2148649,sm
2046112,2149209,sm
2046112,19088057,sm
2046112,19096025,sm
2046177,2124104,sm
2046180,2063671,sm
2046180,2091939,sm
2046180,2105415,sm
2046180,2116351,sm
2046180,2125080,sm
2046180,2130461,sm
2046180,2138845,sm
2046180,2156853,sm
2046180,19092131,sm
2046185,2046219,sm
2046185,2049990,sm
2046185,2051243,sm
2046185,2056082,sm
2046185,2065849,sm
2046185,2066559,sm
2046185,2086952,sm
2046185,2091456,sm
2046185,2107123,sm
2046185,2127234,sm
2046185,2134581,sm
2046185,2145416,sm
2046185,2157051,sm
2046185,19086507,sm
2046190,2054714,sm
2046190,2055089,sm
2046190,2058756,sm
2046190,2068450,sm
2046190,2081920,sm
2046190,2094535,sm
2046190,2101270,sm
2046190,2118704,sm
2046190,2125820,sm
