source_reindex,target_reindex,Relation
2047612,2105150,sc
2047612,2094059,sc
2047612,2088685,sc
2047653,2070794,sc
2047653,2154384,sc
2047653,2075733,sc
2047653,2090720,sc
2047653,2071914,sc
2047653,2131611,sc
2047661,2110321,sc
2047661,2076920,sc
2047661,2048587,sc
2047661,2119271,sc
2047661,2100307,sc
2047661,2106690,sc
2049711,2053213,sc
2049711,2113259,sc
2049711,2116380,sc
2049711,2114602,sc
2049711,2064221,sc
2051686,2127750,sc
2051686,2087582,sc
2051686,2141607,sc
2051686,2087991,sc
2051686,2124557,sc
2051883,2148095,sc
2051883,2114042,sc
2051883,2054144,sc
2051902,2122055,sc
2051902,2072513,sc
2051902,2136942,sc
2051902,2103456,sc
2051902,2080102,sc
2051902,2146058,sc
2051927,2065626,sc
2051927,2126752,sc
2051927,2142142,sc
2051927,2080176,sc
2051927,2087501,sc
2051960,2120897,sc
2051960,2108501,sc
2051960,2071932,sc
2052017,2111710,sc
2052017,2124272,sc
2052017,2090154,sc
2052075,2056357,sc
2052075,2124390,sc
2052075,2141102,sc
2052075,2053213,sc
2052075,2085018,sc
2052125,2118329,sc
2052125,2069775,sc
2052125,2063234,sc
2052125,2153290,sc
2052125,2072784,sc
2052179,2073133,sc
2052179,2080939,sc
2052179,2147510,sc
2052179,19092323,sc
2048524,2053387,sc
2048524,2060772,sc
2048524,2064960,sc
2048524,2113050,sc
2048524,2068925,sc
2048524,2053165,sc
2048525,2094637,sc
2048525,2116314,sc
2048525,2075638,sc
2048525,2125219,sc
2048587,2076920,sc
2048587,2119271,sc
2048587,2142491,sc
2048607,2075993,sc
2048607,2148992,sc
2048607,2100828,sc
2048607,2083569,sc
2048890,2125428,sc
2048890,2048921,sc
2048890,2105010,sc
2048890,2094867,sc
2048904,2140865,sc
2048904,2136580,sc
2048904,2114066,sc
2048904,2050593,sc
2048904,2069775,sc
2048904,2063234,sc
2048921,2093120,sc
2048921,2125428,sc
2048921,2105010,sc
2048921,2114042,sc
2048990,2057360,sc
2048990,2070722,sc
2048990,2148565,sc
2048990,2114622,sc
2048990,2161740,sc
2048990,2068520,sc
2048990,2131073,sc
2049042,2143915,sc
2049042,2085263,sc
2049042,2109003,sc
2049042,2064575,sc
2049042,2116675,sc
2049042,2118329,sc
2049042,2066196,sc
2049042,2137435,sc
2049069,2161846,sc
2049069,2153694,sc
2049069,2065863,sc
2049069,2081508,sc
2049109,2053107,sc
2049109,2119584,sc
2049109,2142818,sc
2049109,2078340,sc
2049141,2144277,sc
2049141,2105722,sc
2049141,2076635,sc
2049145,2091749,sc
2049145,2072703,sc
2049145,2158128,sc
2049145,2092857,sc
2049145,2130637,sc
2049197,2158166,sc
2049197,2102527,sc
2049197,2119214,sc
2049197,2068426,sc
2049197,2075549,sc
2049197,2118904,sc
2049197,2058132,sc
2049335,2074651,sc
2049335,2103824,sc
2049335,2094433,sc
2049335,2142711,sc
2049335,2074598,sc
2049335,2120897,sc
2049335,2108501,sc
2049339,2052969,sc
2049339,2054921,sc
2049339,2159879,sc
2049339,2069192,sc
2049339,2073372,sc
2049419,2131393,sc
2049419,2063008,sc
2049419,2106819,sc
2049419,2148930,sc
2049428,2106801,sc
2049428,2066587,sc
2049428,2053128,sc
2049428,2103608,sc
2049428,2076504,sc
2049462,2113578,sc
2049462,2075310,sc
2049462,2057719,sc
2049462,2095639,sc
2049462,2068408,sc
2049462,2106819,sc
2049551,2117019,sc
2049551,2076939,sc
2049551,2093893,sc
2049551,2091565,sc
2049610,2064093,sc
2049610,2116230,sc
2049610,2093285,sc
2049610,2154977,sc
2049610,2119792,sc
2049670,2108096,sc
2049670,2154662,sc
2049670,2142888,sc
2049670,2118335,sc
2049670,2059896,sc
2049670,2121398,sc
2049745,2124388,sc
2049745,2049768,sc
2049745,2086486,sc
2049745,2065718,sc
2049745,2125163,sc
2049745,2079333,sc
2049768,2124388,sc
2049768,2086486,sc
2049768,2070970,sc
2049768,2131611,sc
2049782,2149292,sc
2049782,2157989,sc
2049782,2121458,sc
2049782,2071449,sc
2049782,2125820,sc
2049782,2156108,sc
2049806,2073888,sc
2049806,2142237,sc
2049806,2149736,sc
2049806,2125465,sc
2049828,2156126,sc
2049828,2089826,sc
2049828,2141436,sc
2049828,2129562,sc
2049828,2106690,sc
2049828,2060953,sc
2049828,2078612,sc
2049828,2108168,sc
2049848,2081506,sc
2049848,2118156,sc
2049848,2140627,sc
2049848,2079961,sc
2049848,2118751,sc
2049848,2125317,sc
2049957,2134946,sc
2049957,2127996,sc
2049957,2119566,sc
2049957,2163019,sc
2049957,2152190,sc
2049957,2064250,sc
2049990,2148558,sc
2049990,2057572,sc
2049990,2106494,sc
2049990,2089350,sc
2049990,2101828,sc
2050084,2145646,sc
2050084,2073938,sc
2050084,2050931,sc
2050084,2142729,sc
2050084,2086512,sc
2050084,2074631,sc
2050097,2156258,sc
2050097,2114164,sc
2050097,2120771,sc
2050097,2091962,sc
2050097,2050377,sc
2050097,2092496,sc
2050126,2121500,sc
2050126,2121136,sc
2050126,2127238,sc
2050126,2138219,sc
2050126,2124202,sc
2050126,2050931,sc
2050183,2102974,sc
2050183,2144588,sc
2050183,2113730,sc
2050211,2144453,sc
2050211,2152569,sc
2050211,2139298,sc
2050211,2153151,sc
2050211,2059644,sc
2050237,2084467,sc
2050237,2090398,sc
2050237,2089500,sc
2050237,2096597,sc
2050377,2143778,sc
2050377,2147373,sc
2050377,2143937,sc
2050377,2064802,sc
2050377,2093160,sc
2050514,2109894,sc
2050514,2086298,sc
2050514,2072432,sc
2050514,2054446,sc
2050514,2135459,sc
2050593,2114444,sc
2050593,2102158,sc
2050593,2114066,sc
2050593,2069775,sc
2050623,2114743,sc
2050623,2158746,sc
2050623,2147722,sc
2050623,2144773,sc
2050645,2122321,sc
2050645,2074788,sc
2050645,2157979,sc
2050645,2151892,sc
2050659,2096506,sc
2050659,2081324,sc
2050659,2059894,sc
2050659,2105247,sc
2050659,2134973,sc
2050801,2080152,sc
2050801,2067988,sc
2050801,2127996,sc
2050801,2087649,sc
2050801,2104504,sc
2050848,2153450,sc
2050848,2124557,sc
2050848,2101353,sc
2050848,2122487,sc
2050848,2153156,sc
2050917,2154817,sc
2050917,2065007,sc
2050917,2141634,sc
2050917,2142818,sc
2050917,2078340,sc
2050917,2056438,sc
2050917,2054455,sc
2050931,2078881,sc
2050931,2124202,sc
2050931,2142729,sc
2050971,2151245,sc
2050971,2071517,sc
2050971,2087315,sc
2050971,2145455,sc
2050971,2119847,sc
2051144,2060405,sc
2051144,2114160,sc
2051144,2153257,sc
2051144,2066130,sc
2051239,2126644,sc
2051239,2058715,sc
2051239,2067211,sc
2051239,2099189,sc
2051239,2096015,sc
2051239,2100212,sc
2051242,2138364,sc
2051242,2089547,sc
2051242,2072306,sc
2051242,2083332,sc
2051242,2078158,sc
2051357,2124451,sc
2051357,2120181,sc
2051357,2067059,sc
2051357,2118902,sc
2051357,2066302,sc
2051357,2127020,sc
2051369,2153511,sc
2051369,2073660,sc
2051369,2104604,sc
2051478,2062335,sc
2051478,2126345,sc
2051478,2128437,sc
2051478,2104147,sc
2051478,2143276,sc
2051485,2141979,sc
2051485,2092982,sc
2051485,2123505,sc
2051485,2161846,sc
2051485,2086788,sc
2051543,2152299,sc
2051543,2100290,sc
2051543,2122673,sc
2051543,2058871,sc
2051543,2100520,sc
2053181,2065016,sc
2053181,2117952,sc
2053181,2121993,sc
2053181,2131065,sc
2053181,2062939,sc
2053181,2059896,sc
2053106,2067494,sc
2053106,2131954,sc
2053106,2099724,sc
2053106,2118477,sc
2053106,2086512,sc
2053165,2103987,sc
2053165,2059896,sc
2053165,2099285,sc
2053165,2090146,sc
2053165,2087582,sc
2053213,2101511,sc
2053213,2141102,sc
2053213,2078651,sc
2053213,2060080,sc
2053234,2083464,sc
2053234,2120417,sc
2053234,2158166,sc
2053234,2063899,sc
2053234,2152527,sc
2053249,2131467,sc
2053249,2137318,sc
2053249,2114678,sc
2053249,2109282,sc
2053249,2119782,sc
2053266,2143311,sc
2053266,2058589,sc
2053266,2132117,sc
2053266,2080152,sc
2053266,2080619,sc
2053338,2085018,sc
2053338,2061156,sc
2053338,2119004,sc
2053338,2110799,sc
2053338,2101226,sc
2053384,2086082,sc
2053384,2140397,sc
2053384,2058206,sc
2053384,2152731,sc
2053384,2070143,sc
2053387,2063837,sc
2053387,2148214,sc
2053387,2150201,sc
2053387,2103304,sc
2053406,2070377,sc
2053406,2148241,sc
2053406,2159097,sc
2053406,19088120,sc
2053406,2130781,sc
2053485,2135094,sc
2053485,2151939,sc
2053485,2054014,sc
2053485,2078642,sc
2053485,2080611,sc
2053597,2079090,sc
2053597,2125795,sc
2053597,2089902,sc
2053597,2148402,sc
2053609,2150238,sc
2053609,2122712,sc
2053609,2119505,sc
2053609,2088983,sc
2053685,2154550,sc
2053685,2058775,sc
2053685,2061754,sc
2053685,2137447,sc
2053685,2080035,sc
2053705,2138364,sc
2053705,2126937,sc
2053705,2088688,sc
2053705,2103682,sc
2053705,2104025,sc
2053705,2102553,sc
2053783,2094933,sc
2053783,2087621,sc
2053783,2071304,sc
2053783,2074651,sc
2053783,2052411,sc
2053783,2133183,sc
2053795,2152964,sc
2053795,2139454,sc
2053795,2149753,sc
2053795,2116970,sc
2053795,2095088,sc
2053821,2130269,sc
2053821,2119265,sc
2053821,2126156,sc
2053821,2113821,sc
2053821,2061289,sc
2053821,2108835,sc
2053821,2131481,sc
2053851,2059166,sc
2053851,2119509,sc
2053851,2102553,sc
2053851,2149132,sc
2053851,2143849,sc
2053869,2154817,sc
2053869,2142292,sc
2053869,2151390,sc
2053869,2124211,sc
2052190,2052849,sc
2052190,2057179,sc
2052190,2122399,sc
2052190,2101226,sc
2052323,2113938,sc
2052323,2074710,sc
2052323,2123816,sc
2052323,2112282,sc
2052411,2060405,sc
2052411,2065616,sc
2052411,2078993,sc
2052411,2114122,sc
2052411,2134815,sc
2052411,2070896,sc
2052411,2087484,sc
2052412,2153140,sc
2052412,2127329,sc
2052412,2162639,sc
2052412,2120500,sc
2052480,2155834,sc
2052480,2154570,sc
2052480,2065758,sc
2052480,2114851,sc
2052480,2071560,sc
2052480,2138607,sc
2052507,2153839,sc
2052507,2057742,sc
2052507,2152291,sc
2052507,2061679,sc
2052507,2156685,sc
2052507,2160178,sc
2052507,2079958,sc
2052528,2067119,sc
2052528,2134325,sc
2052528,2154007,sc
2052528,2143276,sc
2052528,2138136,sc
2052596,2058098,sc
2052596,2090199,sc
2052596,2108937,sc
2052596,2067428,sc
2052596,2125445,sc
2052638,2099379,sc
2052638,2080618,sc
2052638,2124495,sc
2052638,2086779,sc
2052638,2161527,sc
2052638,2060953,sc
2052788,2161527,sc
2052788,2121885,sc
2052788,2072676,sc
2052788,2116326,sc
2052788,2155448,sc
2052792,2120601,sc
2052792,2157733,sc
2052792,2118771,sc
2052792,2079333,sc
2052792,2119761,sc
2052792,2068277,sc
2052844,2153450,sc
2052844,2067448,sc
2052844,2150168,sc
2052844,2062939,sc
2052844,2159171,sc
2052849,2072680,sc
2052849,2115630,sc
2052849,2057179,sc
2052969,2119271,sc
2052969,2142491,sc
2052969,2054921,sc
2053013,2108937,sc
2053013,2067428,sc
2053013,2124426,sc
2053013,2135689,sc
2053107,2079362,sc
2053107,2130781,sc
2053107,2119584,sc
2053127,2151245,sc
2053127,2138099,sc
2053127,2059442,sc
2053127,2078374,sc
2053127,2159206,sc
2053128,2135866,sc
2053128,2066587,sc
2053128,2103608,sc
2053135,2099379,sc
2053135,2069352,sc
2053135,2106196,sc
2053135,2153021,sc
2053141,2126766,sc
2053141,2110103,sc
2053141,2129315,sc
2053141,2085561,sc
2057179,2124188,sc
2057179,2115630,sc
2057179,2122399,sc
2053932,2161173,sc
2053932,2081066,sc
2053932,2139551,sc
2053932,2062253,sc
2054110,2156391,sc
2054110,2149260,sc
2054110,2058047,sc
2054110,2116579,sc
2054110,2070954,sc
2054714,2127805,sc
2054714,2122818,sc
2054714,2098773,sc
2054714,2085013,sc
2054714,2159597,sc
2054838,2103434,sc
2054838,2149080,sc
2054838,2087688,sc
2054838,2054980,sc
2054838,2105250,sc
2054838,2102323,sc
2055223,2153220,sc
2055223,2121072,sc
2055223,2067245,sc
2055223,2131611,sc
2055223,2118771,sc
2055528,2081252,sc
2055528,2081167,sc
2055528,2155226,sc
2055528,2152407,sc
2055528,2143316,sc
2055690,2064968,sc
2055690,2078079,sc
2055690,2147946,sc
2055690,2083334,sc
2056438,2104049,sc
2056438,2162445,sc
2056438,2078340,sc
2056438,2054455,sc
2056438,2084361,sc
2056826,2071560,sc
2056826,2060072,sc
2056826,2150958,sc
2056826,2102910,sc
2056826,2125219,sc
2056826,2117473,sc
2057070,2065758,sc
2057070,2135521,sc
2057070,2085152,sc
2057070,2095584,sc
2057266,2074951,sc
2057266,2103918,sc
2057266,2063837,sc
2057266,2148214,sc
2057266,2090146,sc
2057360,2064605,sc
2057360,2154977,sc
2057360,2119792,sc
2057360,2070722,sc
2057360,2056292,sc
2057432,2091293,sc
2057432,2090508,sc
2057432,2156935,sc
2057432,2091536,sc
2057432,2153350,sc
2057442,2148035,sc
2057442,2116923,sc
2057442,2143127,sc
2057442,2060246,sc
2057531,2122558,sc
2057531,2125782,sc
2057531,2059771,sc
2057536,2150958,sc
2057536,2102910,sc
2057536,2084323,sc
2057536,2102130,sc
2057572,2080352,sc
2057572,2148558,sc
2057572,2106494,sc
2054014,2128769,sc
2054014,2151939,sc
2054014,2078642,sc
2054014,2080611,sc
2054040,2112392,sc
2054040,2075387,sc
2054040,2100222,sc
2054040,2090857,sc
2054040,2143832,sc
2054040,2159890,sc
2054114,2148257,sc
2054114,2124554,sc
2054114,2079958,sc
2054114,2141890,sc
2054114,2127683,sc
2054144,2114042,sc
2054144,2130588,sc
2054209,2126987,sc
2054209,2157485,sc
2054209,2121299,sc
2054209,2077179,sc
2054209,2137932,sc
2054386,2085618,sc
2054386,2086215,sc
2054386,2117444,sc
2054386,2090136,sc
2054386,2086477,sc
2054386,2086905,sc
2054386,2073362,sc
2054409,2055230,sc
2054409,2092571,sc
2054409,2107462,sc
2054409,2086498,sc
2054442,2112906,sc
2054442,2151717,sc
2054442,2119046,sc
2054442,2073839,sc
2054442,2145909,sc
2054442,2058660,sc
2054446,2072432,sc
2054446,2135459,sc
2054446,2067119,sc
2054446,2134325,sc
2054451,2054580,sc
2054451,2112051,sc
2054451,2087287,sc
2054451,2114518,sc
2054455,2117301,sc
2054455,2084361,sc
2054455,2099042,sc
2054483,2072531,sc
2054483,2093377,sc
2054483,2139454,sc
2054501,2131065,sc
2054501,2089104,sc
2054501,2151013,sc
2054501,2155310,sc
2054501,2067448,sc
2054501,2133993,sc
2054516,2106011,sc
2054516,2095588,sc
2054516,2087642,sc
2054516,2119947,sc
2054516,2065580,sc
2054580,2058050,sc
2054580,2091184,sc
2054580,2112051,sc
2054621,2072919,sc
2054621,2101298,sc
2054621,2084898,sc
2054621,2152515,sc
2054686,2069941,sc
2054686,2074086,sc
2054686,2157733,sc
2054686,2102600,sc
2054686,2080603,sc
2054741,2117987,sc
2054741,2118434,sc
2054741,2124388,sc
2054741,2067873,sc
2054765,2075070,sc
2054765,2159700,sc
2054765,2150689,sc
2054765,2069915,sc
2054807,2149605,sc
2054807,2156606,sc
2054807,2119888,sc
2054807,2077045,sc
2054833,2089911,sc
2054833,2115741,sc
2054833,2142258,sc
2054833,2160108,sc
2054833,2162906,sc
2054839,2145598,sc
2054839,2094150,sc
2054839,2100520,sc
2054839,2094183,sc
2054839,2156349,sc
2054921,2142491,sc
2054921,2159879,sc
2054921,2068610,sc
2054921,2069192,sc
2054929,2105773,sc
2054929,2101511,sc
2054929,2093718,sc
2054929,2131385,sc
2054980,2087688,sc
2054980,2109894,sc
2054980,2072341,sc
2054980,2086298,sc
2054980,2104449,sc
2054980,2146265,sc
2055039,2111027,sc
2055039,2084572,sc
2055039,2109199,sc
2055039,2148979,sc
2055039,2156954,sc
2055089,2055122,sc
2055089,2142371,sc
2055089,2155531,sc
2055089,2077865,sc
2055094,2119453,sc
2055094,2102375,sc
2055094,2162445,sc
2055094,2083019,sc
2055094,2130975,sc
2055122,2066498,sc
2055122,2105320,sc
2055122,2084793,sc
2055122,2142371,sc
2055122,2098942,sc
2055122,2100520,sc
2055175,2144309,sc
2055175,2093292,sc
2055175,2127867,sc
2055175,2147927,sc
2055182,2095047,sc
2055182,2141873,sc
2055182,2137435,sc
2055182,2142138,sc
2055182,2120792,sc
2055230,2148565,sc
2055230,2148864,sc
2055230,2062930,sc
2055230,2131073,sc
2055230,2092571,sc
2055270,2077444,sc
2055270,2065863,sc
2055270,2081508,sc
2055270,2139955,sc
2055270,2102323,sc
2055328,2067688,sc
2055328,2090633,sc
2055328,2114126,sc
2055328,2118582,sc
2055551,2080152,sc
2055551,2123216,sc
2055551,2104165,sc
2055551,2124957,sc
2055777,2108218,sc
2055777,2124188,sc
2055777,2087697,sc
2055777,2136833,sc
2055777,2067816,sc
2055993,2103404,sc
2055993,2122053,sc
2055993,2136057,sc
2055993,2094395,sc
2055993,2126929,sc
2055993,2131308,sc
2056081,2075120,sc
2056081,2131484,sc
2056081,2118330,sc
2056081,2121756,sc
2056117,2093722,sc
2056117,2132083,sc
2056117,2069390,sc
2056117,2155753,sc
2056260,2106652,sc
2056260,2109703,sc
2056260,2133043,sc
2056260,2136735,sc
2056260,2103404,sc
2056292,2064093,sc
2056292,2159206,sc
2056292,2103431,sc
2056357,2068821,sc
2056357,2081506,sc
2056357,2124390,sc
2056357,2143127,sc
2056357,2060080,sc
2056357,2108720,sc
2056548,2057742,sc
2056548,2066302,sc
2056548,2130688,sc
2056548,2133656,sc
2056548,2159250,sc
2056548,2148257,sc
2056647,2158337,sc
2056647,2072563,sc
2056647,2131173,sc
2056647,2100884,sc
2056647,2100562,sc
2056647,2126644,sc
2056696,19088120,sc
2056696,2158898,sc
2056696,2135642,sc
2056696,2137583,sc
2056696,2070497,sc
2056871,2116579,sc
2056871,2112906,sc
2056871,2058050,sc
2056871,2091184,sc
2056994,2109880,sc
2056994,2148350,sc
2056994,2120151,sc
2056994,2094674,sc
2056994,2154168,sc
2057795,2082124,sc
2057795,2086082,sc
2057795,2159890,sc
2057795,2158068,sc
2058154,2107772,sc
2058154,2137797,sc
2058154,2089359,sc
2058154,2154442,sc
2058154,2152368,sc
2058154,2069946,sc
2058154,2131158,sc
2059442,2148350,sc
2059442,2138099,sc
2059442,2078374,sc
2059442,2159206,sc
2059822,2135689,sc
2059822,2121991,sc
2059822,2067445,sc
2059822,2084709,sc
2059894,2081324,sc
2059894,2105247,sc
2059894,2154753,sc
2059894,2162906,sc
2058589,2162675,sc
2058589,2143311,sc
2058589,2132117,sc
2058589,2089012,sc
2059751,2125469,sc
2059751,2071002,sc
2059751,2155359,sc
2059751,2063901,sc
2059771,2125782,sc
2059771,2082235,sc
2059771,2093247,sc
2059771,2136735,sc
2059896,2113050,sc
2059896,2118335,sc
2059896,2099285,sc
2059917,2089511,sc
2059917,2061628,sc
2059917,2138252,sc
2059917,2109838,sc
2059917,2163319,sc
2060051,2073938,sc
2060051,2076489,sc
2060051,2121500,sc
2060051,2100479,sc
2060051,2076508,sc
2060051,2087682,sc
2060072,2094867,sc
2060072,2156583,sc
2060072,2071560,sc
2060072,2150958,sc
2060072,2102130,sc
2060080,2078651,sc
2060080,2078328,sc
2060080,2108218,sc
2060080,2108720,sc
2060080,2067816,sc
2060246,2143127,sc
2060246,2153874,sc
2060246,2118657,sc
2060257,2086477,sc
2060257,2099206,sc
2060257,2074814,sc
2060257,2096566,sc
2060257,2081288,sc
2057641,2072306,sc
2057641,2147600,sc
2057641,2081324,sc
2057641,2058892,sc
2057641,2108251,sc
2057641,2119509,sc
2057641,2102553,sc
2057719,2128909,sc
2057719,2075310,sc
2057719,2095639,sc
2057719,2115096,sc
2057719,2144453,sc
2057724,2163184,sc
2057724,2125445,sc
2057724,2066117,sc
2057724,2058892,sc
2057724,2108251,sc
2057742,2158701,sc
2057742,2153839,sc
2057742,2152291,sc
2057742,2087391,sc
2057928,2127266,sc
2057928,2134054,sc
2057928,2072563,sc
2057928,2131173,sc
2057963,2104050,sc
2057963,2116466,sc
2057963,2073375,sc
2057963,2148185,sc
2057963,2085263,sc
2057963,2121299,sc
2057963,2163257,sc
2058047,2149260,sc
2058047,2116579,sc
2058047,2112906,sc
2058047,2095156,sc
2058047,2075733,sc
2058050,2112906,sc
2058050,2091184,sc
2058098,2122911,sc
2058098,2161766,sc
2058098,2090199,sc
2058098,2069946,sc
2058132,2158115,sc
2058132,2068333,sc
2058132,2118904,sc
2058132,2071335,sc
2058206,2062641,sc
2058206,2125602,sc
2058206,2140397,sc
2058206,2152731,sc
2058206,2157618,sc
2058241,2079576,sc
2058241,2134946,sc
2058241,2072685,sc
2058241,2126882,sc
2058241,2090398,sc
2058241,2089500,sc
2058241,2063899,sc
2058265,2118124,sc
2058265,2117247,sc
2058265,2086701,sc
2058276,2155531,sc
2058276,2077865,sc
2058276,2106652,sc
2058276,2060742,sc
2058276,2143778,sc
2058276,2091962,sc
2058343,2062253,sc
2058343,2105150,sc
2058343,2094059,sc
