source_reindex,target_reindex,Relation
2048304,2047687.0,hh
2048304,2047612.0,hh
2048331,2045537.0,hh
2048331,2045665.0,hh
2048340,2048489.0,hh
2048340,2047572.0,hh
2048340,2046584.0,hh
2048340,2047213.0,hh
2048340,2046971.0,hh
2048360,2047151.0,hh
2048364,2045473.0,hh
2048364,2046703.0,hh
2048393,2046072.0,hh
2048393,2047193.0,hh
2048399,2045956.0,hh
2048399,2047407.0,hh
2048407,2045820.0,hh
2048407,2045998.0,hh
2048407,2046026.0,hh
2048407,2047125.0,hh
2048411,2048459.0,hh
2048411,2046731.0,hh
2048438,2047622.0,hh
2048443,2047045.0,hh
2048445,2047429.0,hh
2048445,2047639.0,hh
2048448,2045722.0,hh
2048448,2047329.0,hh
2048448,2045783.0,hh
2048448,2047013.0,hh
2048448,2046359.0,hh
2048458,2045833.0,hh
2048458,2047676.0,hh
2048458,2047810.0,hh
2048459,2046731.0,hh
2048489,2046584.0,hh
2048489,2046971.0,hh
2048489,2047572.0,hh
2045441,2047033.0,hh
2045441,2047350.0,hh
2045441,2047661.0,hh
2045468,2045836.0,hh
2045473,2046703.0,hh
2045525,2045923.0,hh
2045525,2046335.0,hh
2045531,2045926.0,hh
2045531,2047171.0,hh
2045537,2045665.0,hh
2045545,2046383.0,hh
2045545,2046877.0,hh
2045545,2047691.0,hh
2045549,2045912.0,hh
2045551,2047268.0,hh
2045556,2045677.0,hh
2045556,2045843.0,hh
2045556,2046764.0,hh
2045556,2047495.0,hh
2045608,2046065.0,hh
2045640,2046047.0,hh
2045656,2045732.0,hh
2045656,2047505.0,hh
2045677,2045843.0,hh
2045677,2046764.0,hh
2045677,2047495.0,hh
2045690,2045776.0,hh
2045690,2046592.0,hh
2045703,2045922.0,hh
2045720,2045939.0,hh
2045720,2046854.0,hh
2045722,2045783.0,hh
2045722,2045859.0,hh
2045722,2047329.0,hh
2045722,2046359.0,hh
2045732,2047505.0,hh
2045752,2046112.0,hh
2045770,2046504.0,hh
2045776,2046592.0,hh
2045783,2045859.0,hh
2045783,2046204.0,hh
2045820,2045998.0,hh
2045820,2046026.0,hh
2045820,2047125.0,hh
2045833,2047676.0,hh
2045833,2047810.0,hh
2045843,2046764.0,hh
2045843,2047495.0,hh
2045859,2046204.0,hh
2045859,2046359.0,hh
2045865,2047135.0,hh
2045871,2046180.0,hh
2045871,2046643.0,hh
2045923,2046335.0,hh
2045926,2047171.0,hh
2045926,2047704.0,hh
2045927,2046080.0,hh
2045927,2046548.0,hh
2045939,2046854.0,hh
2045948,2046857.0,hh
2045948,2046911.0,hh
2045956,2047407.0,hh
2045960,2046539.0,hh
2045960,2047710.0,hh
2045995,2046928.0,hh
2045997,2046640.0,hh
2045997,2046841.0,hh
2045997,2046989.0,hh
2045998,2046026.0,hh
2045998,2047125.0,hh
2046026,2047125.0,hh
2046057,2047094.0,hh
2046067,2046978.0,hh
2046072,2047193.0,hh
2046080,2046548.0,hh
2046177,2046436.0,hh
2046180,2046643.0,hh
2046185,2046447.0,hh
2046190,2046798.0,hh
2046190,2047406.0,hh
2046204,2046359.0,hh
2046204,2047013.0,hh
2046219,2046381.0,hh
2046302,2046419.0,hh
2046302,2046740.0,hh
2046318,2047365.0,hh
2046341,2046941.0,hh
2046359,2047013.0,hh
2046359,2047329.0,hh
2046367,2046649.0,hh
2046369,2046651.0,hh
2046369,2047799.0,hh
2046369,2046765.0,hh
2046369,2047653.0,hh
2046369,2047057.0,hh
2046382,2046521.0,hh
2046382,2047129.0,hh
2046382,2047658.0,hh
2046383,2046877.0,hh
2046383,2047691.0,hh
2046394,2046650.0,hh
2046394,2046780.0,hh
2046419,2046740.0,hh
2046426,2047666.0,hh
2046448,2047117.0,hh
2046508,2047348.0,hh
2046521,2047129.0,hh
2046521,2047658.0,hh
2046539,2047710.0,hh
2046584,2046971.0,hh
2046584,2047213.0,hh
2046619,2046855.0,hh
2046640,2046841.0,hh
2046640,2046989.0,hh
2046650,2046780.0,hh
2046651,2046765.0,hh
2046651,2047057.0,hh
2046651,2047799.0,hh
2046725,2047764.0,hh
2046743,2047233.0,hh
2046764,2047495.0,hh
2046765,2047057.0,hh
2046765,2047653.0,hh
2046798,2047406.0,hh
2046836,2047446.0,hh
2046836,2047462.0,hh
2046841,2046989.0,hh
2046857,2046911.0,hh
2046857,2047611.0,hh
2046877,2047691.0,hh
2046898,2047426.0,hh
2046911,2047611.0,hh
2046971,2047213.0,hh
2046971,2047572.0,hh
2047013,2047329.0,hh
2047033,2047350.0,hh
2047033,2047661.0,hh
2047052,2047267.0,hh
2047057,2047653.0,hh
2047057,2047799.0,hh
2047085,2047258.0,hh
2047093,2047456.0,hh
2047093,2047473.0,hh
2047129,2047658.0,hh
2047171,2047704.0,hh
2047213,2047572.0,hh
2047238,2047362.0,hh
2047238,2047612.0,hh
2047238,2047687.0,hh
2047280,2047581.0,hh
2047280,2047739.0,hh
2047350,2047661.0,hh
2047362,2047612.0,hh
2047362,2047687.0,hh
2047429,2047639.0,hh
2047446,2047462.0,hh
2047456,2047473.0,hh
2047486,2047567.0,hh
2047581,2047739.0,hh
2047612,2047687.0,hh
2047653,2047799.0,hh
2047676,2047810.0,hh
2047715,2047788.0,hh
2048495,2048659.0,hh
2048495,2050286.0,hh
2048908,2050100.0,hh
2049211,2050593.0,hh
2049211,2050623.0,hh
2050649,2051789.0,hh
2050649,2051478.0,hh
2050649,2051902.0,hh
2050649,2050354.0,hh
2050649,2049670.0,hh
2051566,2051174.0,hh
2051740,2051727.0,hh
2051740,2052075.0,hh
2051740,2050097.0,hh
2051740,2050126.0,hh
2051790,2051880.0,hh
2051790,2049121.0,hh
2051790,2049335.0,hh
2051790,2050449.0,hh
2051969,2051927.0,hh
2051969,2052031.0,hh
2051969,2050211.0,hh
2051969,2051496.0,hh
2052023,2049339.0,hh
2052023,2050377.0,hh
2048517,2049521.0,hh
2048527,2048543.0,hh
2048527,2050341.0,hh
2048527,2050941.0,hh
2048701,2051895.0,hh
2048701,2049401.0,hh
2049133,2051143.0,hh
2049133,2048619.0,hh
2049391,2049869.0,hh
2049711,2050544.0,hh
2049711,2051242.0,hh
2049711,2051361.0,hh
2049733,2050950.0,hh
2049744,2048576.0,hh
2049744,2048781.0,hh
2049744,2050360.0,hh
2049997,2051297.0,hh
2049997,2048835.0,hh
2049997,2049219.0,hh
2050122,2049256.0,hh
2050122,2051218.0,hh
2050344,2052000.0,hh
2050344,2049052.0,hh
2050344,2050513.0,hh
2050374,2049705.0,hh
2051132,2051001.0,hh
2051143,2048619.0,hh
2051297,2048835.0,hh
2051297,2049219.0,hh
2051593,2051599.0,hh
2051593,2049428.0,hh
2051593,2050183.0,hh
2051595,2049117.0,hh
2051595,2050839.0,hh
2051595,2049246.0,hh
2051595,2049890.0,hh
2051595,2049298.0,hh
2051599,2049428.0,hh
2051599,2050183.0,hh
2051632,2048611.0,hh
2051639,2050055.0,hh
2051639,2050108.0,hh
2051641,2050749.0,hh
2051648,2048555.0,hh
2051648,2049680.0,hh
2051661,2049728.0,hh
2051661,2051372.0,hh
2051664,2048926.0,hh
2051671,2052053.0,hh
2051671,2049104.0,hh
2051671,2050293.0,hh
2051672,2048516.0,hh
2051672,2049934.0,hh
2051675,2052144.0,hh
2051675,2050647.0,hh
2051679,2049706.0,hh
2051679,2050084.0,hh
2051679,2050514.0,hh
2051679,2051117.0,hh
2051686,2052150.0,hh
2051686,2049709.0,hh
2051686,2051366.0,hh
2051686,2051469.0,hh
2051694,2049944.0,hh
2051694,2050453.0,hh
2051697,2048911.0,hh
2051697,2048970.0,hh
2051697,2049848.0,hh
2051697,2050406.0,hh
2051701,2048524.0,hh
2051701,2049828.0,hh
2051701,2050719.0,hh
2051714,2051899.0,hh
2051714,2048551.0,hh
2051714,2050124.0,hh
2051714,2050658.0,hh
2051727,2052075.0,hh
2051727,2050097.0,hh
2051727,2050126.0,hh
2051738,2050339.0,hh
2051755,2051130.0,hh
2051755,2051543.0,hh
2051779,2052017.0,hh
2051779,2052060.0,hh
2051779,2052125.0,hh
2051779,2048921.0,hh
2051789,2051902.0,hh
2051789,2049670.0,hh
2051789,2051478.0,hh
2051789,2050354.0,hh
2051829,2050655.0,hh
2051836,2049565.0,hh
2051836,2050645.0,hh
2051857,2052025.0,hh
2051869,2052121.0,hh
2051869,2049806.0,hh
2051869,2050118.0,hh
2051869,2050917.0,hh
2051880,2049121.0,hh
2051880,2049335.0,hh
2051880,2050449.0,hh
2051883,2048801.0,hh
2051883,2051144.0,hh
2051883,2051279.0,hh
2051883,2051417.0,hh
2051895,2049401.0,hh
2051899,2048551.0,hh
2051899,2050124.0,hh
2051899,2050658.0,hh
2051902,2049670.0,hh
2051902,2050354.0,hh
2051902,2051478.0,hh
2051927,2052031.0,hh
2051927,2050211.0,hh
2051927,2051496.0,hh
2051939,2052029.0,hh
2051950,2052182.0,hh
2051960,2048683.0,hh
2051960,2049989.0,hh
2051960,2050037.0,hh
2051966,2048569.0,hh
2051966,2050450.0,hh
2051993,2049145.0,hh
2051993,2049858.0,hh
2051997,2048560.0,hh
2052000,2049052.0,hh
2052000,2050513.0,hh
2052013,2049042.0,hh
2052013,2050831.0,hh
2052013,2049420.0,hh
2052013,2050417.0,hh
2052013,2050024.0,hh
2052017,2052060.0,hh
2052017,2052125.0,hh
2052017,2048921.0,hh
2052031,2050211.0,hh
2052031,2051496.0,hh
2052032,2048990.0,hh
2052032,2051357.0,hh
2052032,2049613.0,hh
2052032,2049963.0,hh
2052032,2049745.0,hh
2052053,2049104.0,hh
2052053,2050293.0,hh
2052060,2052125.0,hh
2052060,2048921.0,hh
2052075,2050097.0,hh
2052075,2050126.0,hh
2052089,2051107.0,hh
2052121,2049806.0,hh
2052121,2050118.0,hh
2052121,2050917.0,hh
2052125,2048921.0,hh
2052144,2050647.0,hh
2052150,2049709.0,hh
2052150,2051366.0,hh
2052150,2051469.0,hh
2052152,2048722.0,hh
2052152,2050865.0,hh
2052152,2051145.0,hh
2052179,2048890.0,hh
2052179,2051369.0,hh
2052179,2048904.0,hh
2052179,2050741.0,hh
2052179,2050099.0,hh
2048516,2049934.0,hh
2048524,2049828.0,hh
2048524,2050719.0,hh
2048525,2049455.0,hh
2048525,2050750.0,hh
2048525,2050834.0,hh
2048525,2051324.0,hh
2048543,2050341.0,hh
2048543,2050941.0,hh
2048551,2050124.0,hh
2048551,2050658.0,hh
2048554,2049678.0,hh
2048555,2049680.0,hh
2048569,2050450.0,hh
2048576,2048781.0,hh
2048576,2050360.0,hh
2048587,2048691.0,hh
2048587,2049109.0,hh
2048587,2049287.0,hh
2048587,2050237.0,hh
2048600,2050317.0,hh
2048600,2050393.0,hh
2048600,2050529.0,hh
2048607,2049875.0,hh
2048632,2051470.0,hh
2048642,2050207.0,hh
2048646,2049407.0,hh
2048646,2049957.0,hh
2048646,2050617.0,hh
2048646,2050848.0,hh
2048648,2049877.0,hh
2048648,2050612.0,hh
2048653,2051142.0,hh
2048659,2050286.0,hh
2048683,2049989.0,hh
2048683,2050037.0,hh
2048685,2051383.0,hh
2048691,2049109.0,hh
2048691,2049287.0,hh
2048691,2050237.0,hh
2048706,2050876.0,hh
2048722,2050865.0,hh
2048722,2051145.0,hh
2048781,2050360.0,hh
2048801,2051144.0,hh
2048801,2051279.0,hh
2048801,2051417.0,hh
2048835,2049219.0,hh
2048890,2048904.0,hh
2048890,2049053.0,hh
2048890,2051369.0,hh
2048890,2050741.0,hh
2048890,2049419.0,hh
2048890,2049782.0,hh
2048904,2049053.0,hh
2048904,2049419.0,hh
2048911,2048970.0,hh
2048911,2049848.0,hh
2048911,2050406.0,hh
2048916,2049069.0,hh
2048916,2049230.0,hh
2048916,2049279.0,hh
2048916,2049689.0,hh
2048935,2049768.0,hh
2048935,2050945.0,hh
2048935,2049805.0,hh
2048935,2050871.0,hh
2048935,2050659.0,hh
2048970,2049848.0,hh
2048970,2050406.0,hh
2048990,2049613.0,hh
2048990,2049745.0,hh
2048990,2051357.0,hh
2048990,2049963.0,hh
2049023,2049628.0,hh
2049023,2049809.0,hh
2049023,2050931.0,hh
2049042,2049420.0,hh
2049042,2050024.0,hh
2049042,2050831.0,hh
2049042,2050417.0,hh
2049052,2050513.0,hh
2049053,2049419.0,hh
2049053,2049782.0,hh
2049053,2051369.0,hh
2049069,2049230.0,hh
2049069,2049279.0,hh
2049069,2049689.0,hh
2049094,2051471.0,hh
2049101,2051243.0,hh
2049104,2050293.0,hh
2049109,2049287.0,hh
2049109,2050237.0,hh
2049117,2049246.0,hh
2049117,2049267.0,hh
2049117,2050839.0,hh
2049117,2049890.0,hh
2049117,2049298.0,hh
2049121,2049335.0,hh
2049121,2050449.0,hh
2049141,2049462.0,hh
2049141,2049551.0,hh
2049141,2050546.0,hh
2049141,2050919.0,hh
2049145,2049858.0,hh
2049149,2050177.0,hh
2049149,2051197.0,hh
2049164,2049336.0,hh
2049164,2051120.0,hh
2049164,2051233.0,hh
2049196,2050283.0,hh
2049196,2050961.0,hh
2049197,2049372.0,hh
2049197,2050102.0,hh
2049197,2050308.0,hh
2049197,2050537.0,hh
2049206,2049488.0,hh
2049206,2050740.0,hh
2049206,2051524.0,hh
2049230,2049279.0,hh
2049230,2049689.0,hh
2049240,2050281.0,hh
2049240,2050964.0,hh
2049246,2049267.0,hh
2049246,2049298.0,hh
2049253,2049472.0,hh
2049253,2051506.0,hh
2049253,2050010.0,hh
2049253,2051367.0,hh
2049253,2051239.0,hh
2049256,2051218.0,hh
2049267,2049298.0,hh
2049267,2049890.0,hh
2049267,2050839.0,hh
2049277,2051331.0,hh
2049279,2049689.0,hh
2049287,2050237.0,hh
2049298,2049890.0,hh
2049298,2050839.0,hh
2049335,2050449.0,hh
2049336,2051120.0,hh
2049336,2051233.0,hh
2049339,2050377.0,hh
2049372,2050102.0,hh
2049372,2050308.0,hh
2049372,2050537.0,hh
2049374,2049972.0,hh
2049407,2049957.0,hh
2049407,2050617.0,hh
2049407,2050848.0,hh
2049419,2049782.0,hh
2049419,2050099.0,hh
2049419,2050741.0,hh
2049420,2050024.0,hh
2049420,2050417.0,hh
2049420,2050831.0,hh
2049428,2050183.0,hh
2049432,2049541.0,hh
2049455,2050750.0,hh
2049455,2050834.0,hh
2049455,2051324.0,hh
2049462,2049551.0,hh
2049462,2050546.0,hh
2049462,2050919.0,hh
2049472,2050010.0,hh
2049472,2051239.0,hh
2049472,2051506.0,hh
2049472,2051367.0,hh
2049488,2050740.0,hh
2049488,2051524.0,hh
2049512,2049897.0,hh
2049551,2050546.0,hh
2049551,2050919.0,hh
2049565,2050645.0,hh
2049610,2049775.0,hh
2049610,2051473.0,hh
2049610,2049937.0,hh
2049610,2051454.0,hh
2049610,2050420.0,hh
2049613,2049745.0,hh
2049613,2049963.0,hh
2049613,2051357.0,hh
2049628,2049809.0,hh
2049628,2050931.0,hh
2049670,2050354.0,hh
2049670,2051478.0,hh
2049674,2051485.0,hh
2049684,2049871.0,hh
2049706,2050084.0,hh
2049706,2050514.0,hh
2049706,2051117.0,hh
2049709,2051366.0,hh
2049709,2051469.0,hh
2049728,2051372.0,hh
2049745,2049963.0,hh
2049745,2051357.0,hh
2049768,2049805.0,hh
2049768,2050659.0,hh
2049768,2050945.0,hh
2049775,2049937.0,hh
2049775,2050420.0,hh
2049775,2051473.0,hh
2049775,2051454.0,hh
2049779,2051125.0,hh
2049782,2050099.0,hh
2049782,2050741.0,hh
2049805,2050659.0,hh
2049805,2050871.0,hh
2049805,2050945.0,hh
2049806,2050118.0,hh
2049806,2050917.0,hh
2049809,2050931.0,hh
2049828,2050719.0,hh
2049840,2049958.0,hh
2049848,2050406.0,hh
2049877,2050612.0,hh
2049883,2049959.0,hh
2049890,2050839.0,hh
2049937,2050420.0,hh
2049937,2051454.0,hh
2049944,2050453.0,hh
2049957,2050617.0,hh
2049957,2050848.0,hh
2049963,2051357.0,hh
2049984,2050604.0,hh
2049989,2050037.0,hh
2049990,2050801.0,hh
2049990,2051479.0,hh
2050010,2051239.0,hh
2050010,2051367.0,hh
2050010,2051506.0,hh
2050024,2050417.0,hh
2050024,2050831.0,hh
2050055,2050108.0,hh
2050084,2050514.0,hh
2050084,2051117.0,hh
2050097,2050126.0,hh
2050099,2050741.0,hh
2050099,2051369.0,hh
2050102,2050308.0,hh
2050102,2050537.0,hh
2050104,2050380.0,hh
2050118,2050917.0,hh
2050124,2050658.0,hh
2050132,2051405.0,hh
2050177,2051197.0,hh
2050204,2050432.0,hh
2050211,2051496.0,hh
2050265,2050300.0,hh
2050281,2050964.0,hh
2050283,2050961.0,hh
2050308,2050537.0,hh
2050317,2050393.0,hh
2050317,2050529.0,hh
2050341,2050941.0,hh
2050354,2051478.0,hh
2050381,2050607.0,hh
2050384,2050636.0,hh
2050393,2050529.0,hh
2050417,2050831.0,hh
2050420,2051454.0,hh
2050420,2051473.0,hh
2050483,2050524.0,hh
2050483,2050971.0,hh
2050483,2051109.0,hh
2050514,2051117.0,hh
2050524,2050971.0,hh
2050524,2051109.0,hh
2050544,2051242.0,hh
2050544,2051361.0,hh
2050546,2050919.0,hh
2050593,2050623.0,hh
2050617,2050848.0,hh
2050659,2050871.0,hh
2050659,2050945.0,hh
2050740,2051524.0,hh
2050741,2051369.0,hh
2050742,2050904.0,hh
2050750,2050834.0,hh
2050750,2051324.0,hh
2050801,2051479.0,hh
2050834,2051324.0,hh
2050865,2051145.0,hh
2050871,2050945.0,hh
2050971,2051109.0,hh
2050987,2051019.0,hh
2051120,2051233.0,hh
2051130,2051543.0,hh
2051144,2051279.0,hh
2051144,2051417.0,hh
2051239,2051367.0,hh
2051239,2051506.0,hh
2051242,2051361.0,hh
2051279,2051417.0,hh
2051350,2051406.0,hh
2051366,2051469.0,hh
2051367,2051506.0,hh
2051454,2051473.0,hh
2052186,2053675.0,hh
2053078,2053282.0,hh
2053078,2052969.0,hh
2053078,2052190.0,hh
2053078,2052797.0,hh
2053078,2052439.0,hh
2053078,2052227.0,hh
2053078,2052788.0,hh
2053181,2053234.0,hh
2053181,2052893.0,hh
2053181,2053338.0,hh
2053181,2052799.0,hh
2053181,2052397.0,hh
2053447,2053826.0,hh
2053508,2053158.0,hh
2053508,2053135.0,hh
2053508,2053344.0,hh
2053508,2053107.0,hh
2053508,2053821.0,hh
2053508,2053009.0,hh
2053662,2052634.0,hh
2053662,2052832.0,hh
2053662,2052943.0,hh
2053898,2052452.0,hh
2053898,2052965.0,hh
2052428,2052411.0,hh
2052428,2053013.0,hh
2052729,2053926.0,hh
2052747,2053511.0,hh
2052747,2053745.0,hh
2052747,2053852.0,hh
2052926,2052206.0,hh
2052926,2052617.0,hh
2052926,2053088.0,hh
2052926,2053127.0,hh
2052977,2053387.0,hh
2053106,2053300.0,hh
2053106,2052361.0,hh
2053106,2053141.0,hh
2053155,2053406.0,hh
2053157,2053295.0,hh
2053157,2053016.0,hh
2053157,2052442.0,hh
2053157,2052993.0,hh
2053157,2052596.0,hh
2053158,2053344.0,hh
2053158,2053821.0,hh
2053158,2053135.0,hh
2053158,2053009.0,hh
2053165,2052288.0,hh
2053165,2052480.0,hh
2053165,2052616.0,hh
2053175,2053265.0,hh
2053175,2052808.0,hh
2053175,2053384.0,hh
2053175,2052425.0,hh
2053175,2053669.0,hh
2053187,2053613.0,hh
2053187,2053639.0,hh
2053187,2053908.0,hh
2053187,2052846.0,hh
2053213,2053620.0,hh
2053213,2053685.0,hh
2053213,2052305.0,hh
2053213,2052500.0,hh
2053220,2052323.0,hh
2053220,2052528.0,hh
2053222,2053630.0,hh
2053234,2053338.0,hh
2053234,2052397.0,hh
2053234,2052893.0,hh
2053235,2053413.0,hh
2053235,2052415.0,hh
2053235,2052608.0,hh
2053235,2052830.0,hh
2053240,2052217.0,hh
2053240,2053086.0,hh
2053249,2053609.0,hh
2053249,2053705.0,hh
2053249,2053795.0,hh
2053249,2052380.0,hh
2053265,2053384.0,hh
2053265,2053597.0,hh
2053265,2052808.0,hh
2053265,2053669.0,hh
2053265,2052425.0,hh
2053266,2053587.0,hh
2053266,2053634.0,hh
2053266,2053748.0,hh
2053282,2052190.0,hh
2053282,2052227.0,hh
2053282,2052969.0,hh
2053295,2052442.0,hh
2053295,2052596.0,hh
2053295,2053016.0,hh
2053295,2052993.0,hh
2053300,2052361.0,hh
2053300,2053141.0,hh
2053303,2052412.0,hh
2053303,2052507.0,hh
2053303,2052638.0,hh
2053303,2053124.0,hh
2053306,2053346.0,hh
2053306,2053485.0,hh
2053306,2052935.0,hh
2053306,2052972.0,hh
2053311,2052657.0,hh
2053311,2052997.0,hh
2053311,2053128.0,hh
2053318,2053336.0,hh
2053318,2052884.0,hh
2053318,2052939.0,hh
2053329,2052844.0,hh
2053330,2052486.0,hh
2053333,2053922.0,hh
2053336,2052884.0,hh
2053336,2052939.0,hh
2053338,2052397.0,hh
2053338,2052799.0,hh
2053341,2052332.0,hh
2053341,2052451.0,hh
2053343,2053529.0,hh
2053344,2053821.0,hh
2053344,2053009.0,hh
2053344,2053135.0,hh
2053346,2053485.0,hh
2053346,2052935.0,hh
2053346,2052972.0,hh
2053384,2053597.0,hh
2053384,2053669.0,hh
2053384,2052425.0,hh
2053385,2052636.0,hh
2053385,2052901.0,hh
2053413,2052415.0,hh
2053413,2052608.0,hh
2053413,2052830.0,hh
2053415,2053777.0,hh
2053423,2052544.0,hh
2053423,2053064.0,hh
2053428,2053910.0,hh
2053485,2052935.0,hh
2053485,2052972.0,hh
2053500,2052872.0,hh
2053511,2053745.0,hh
2053511,2053852.0,hh
2053521,2052984.0,hh
2053540,2053734.0,hh
2053540,2052581.0,hh
2053540,2052589.0,hh
2053540,2052723.0,hh
2053576,2052908.0,hh
2053585,2053803.0,hh
2053587,2053634.0,hh
2053587,2053748.0,hh
2053597,2053669.0,hh
2053597,2052425.0,hh
2053609,2053705.0,hh
2053609,2053795.0,hh
2053609,2052380.0,hh
2053613,2053639.0,hh
2053613,2053908.0,hh
2053613,2052846.0,hh
2053619,2052238.0,hh
2053619,2052727.0,hh
2053620,2053685.0,hh
2053620,2052305.0,hh
2053620,2052500.0,hh
2053634,2053748.0,hh
2053639,2053908.0,hh
2053639,2052846.0,hh
2053669,2052425.0,hh
2053669,2052808.0,hh
2053673,2053680.0,hh
2053673,2052327.0,hh
2053680,2052327.0,hh
2053681,2052525.0,hh
2053685,2052305.0,hh
2053685,2052500.0,hh
2053705,2053795.0,hh
2053705,2052380.0,hh
2053719,2052639.0,hh
2053722,2053851.0,hh
2053722,2052849.0,hh
2053734,2052581.0,hh
2053734,2052589.0,hh
2053734,2052723.0,hh
2053744,2052344.0,hh
2053745,2053852.0,hh
2053783,2052447.0,hh
2053795,2052380.0,hh
2053821,2053009.0,hh
2053821,2053107.0,hh
2053851,2052849.0,hh
2053869,2053014.0,hh
2053908,2052846.0,hh
2053920,2052627.0,hh
2052190,2052227.0,hh
2052190,2052439.0,hh
2052190,2052969.0,hh
2052190,2052797.0,hh
2052190,2052788.0,hh
2052206,2052617.0,hh
2052206,2053088.0,hh
2052206,2053127.0,hh
2052217,2053086.0,hh
2052227,2052439.0,hh
2052227,2052788.0,hh
2052227,2052797.0,hh
2052238,2052727.0,hh
2052288,2052480.0,hh
2052288,2052616.0,hh
2052305,2052500.0,hh
2052308,2052565.0,hh
2052323,2052528.0,hh
2052332,2052451.0,hh
2052361,2053141.0,hh
2052374,2052434.0,hh
2052374,2052489.0,hh
2052397,2052799.0,hh
2052397,2052893.0,hh
2052411,2053013.0,hh
2052412,2052507.0,hh
2052412,2052638.0,hh
2052412,2053124.0,hh
2052413,2052741.0,hh
2052415,2052608.0,hh
2052415,2052830.0,hh
2052425,2052808.0,hh
2052434,2052489.0,hh
2052439,2052788.0,hh
2052439,2052797.0,hh
2052442,2052596.0,hh
2052442,2052993.0,hh
2052452,2052965.0,hh
2052480,2052616.0,hh
2052507,2052638.0,hh
2052507,2053124.0,hh
2052544,2053064.0,hh
2052581,2052589.0,hh
2052581,2052723.0,hh
2052589,2052723.0,hh
2052596,2052993.0,hh
2052596,2053016.0,hh
2052608,2052830.0,hh
2052617,2053088.0,hh
2052617,2053127.0,hh
