source_reindex,target_reindex,Relation
2049133,2051143,hh
2049133,2048619,hh
2049391,2049869,hh
2049711,2050544,hh
2049711,2051242,hh
2049711,2051361,hh
2049733,2050950,hh
2049744,2048576,hh
2049744,2048781,hh
2049744,2050360,hh
2049997,2051297,hh
2049997,2048835,hh
2049997,2049219,hh
2050122,2049256,hh
2050122,2051218,hh
2050344,2052000,hh
2050344,2049052,hh
2050344,2050513,hh
2050374,2049705,hh
2051132,2051001,hh
2051143,2048619,hh
2051297,2048835,hh
2051297,2049219,hh
2051593,2051599,hh
2051593,2049428,hh
2051593,2050183,hh
2051595,2049117,hh
2051595,2050839,hh
2051595,2049246,hh
2051595,2049890,hh
2051595,2049298,hh
2051599,2049428,hh
2051599,2050183,hh
2051632,2048611,hh
2051639,2050055,hh
2051639,2050108,hh
2051641,2050749,hh
2051648,2048555,hh
2051648,2049680,hh
2051661,2049728,hh
2051661,2051372,hh
2051664,2048926,hh
2051671,2052053,hh
2051671,2049104,hh
2051671,2050293,hh
2051672,2048516,hh
2051672,2049934,hh
2051675,2052144,hh
2051675,2050647,hh
2051679,2049706,hh
2051679,2050084,hh
2051679,2050514,hh
2051679,2051117,hh
2051686,2052150,hh
2051686,2049709,hh
2051686,2051366,hh
2051686,2051469,hh
2051694,2049944,hh
2051694,2050453,hh
2051697,2048911,hh
2051697,2048970,hh
2051697,2049848,hh
2051697,2050406,hh
2051701,2048524,hh
2051701,2049828,hh
2051701,2050719,hh
2051714,2051899,hh
2051714,2048551,hh
2051714,2050124,hh
2051714,2050658,hh
2051727,2052075,hh
2051727,2050097,hh
2051727,2050126,hh
2051738,2050339,hh
2051755,2051130,hh
2051755,2051543,hh
2051779,2052017,hh
2051779,2052060,hh
2051779,2052125,hh
2051779,2048921,hh
2051789,2051902,hh
2051789,2049670,hh
2051789,2051478,hh
2051789,2050354,hh
2051829,2050655,hh
2051836,2049565,hh
2051836,2050645,hh
2051857,2052025,hh
2051869,2052121,hh
2051869,2049806,hh
2051869,2050118,hh
2051869,2050917,hh
2051880,2049121,hh
2051880,2049335,hh
2051880,2050449,hh
2051883,2048801,hh
2051883,2051144,hh
2051883,2051279,hh
2051883,2051417,hh
2051895,2049401,hh
2051899,2048551,hh
2051899,2050124,hh
2051899,2050658,hh
2051902,2049670,hh
2051902,2050354,hh
2051902,2051478,hh
2051927,2052031,hh
2051927,2050211,hh
2051927,2051496,hh
2051939,2052029,hh
2051950,2052182,hh
2051960,2048683,hh
2051960,2049989,hh
2051960,2050037,hh
2051966,2048569,hh
2051966,2050450,hh
2051993,2049145,hh
2051993,2049858,hh
2051997,2048560,hh
2052000,2049052,hh
2052000,2050513,hh
2052013,2049042,hh
2052013,2050831,hh
2052013,2049420,hh
2052013,2050417,hh
2052013,2050024,hh
2052017,2052060,hh
2052017,2052125,hh
2052017,2048921,hh
2052031,2050211,hh
2052031,2051496,hh
2052032,2048990,hh
2052032,2051357,hh
2052032,2049613,hh
2052032,2049963,hh
2052032,2049745,hh
2052053,2049104,hh
2052053,2050293,hh
2052060,2052125,hh
2052060,2048921,hh
2052075,2050097,hh
2052075,2050126,hh
2052089,2051107,hh
2052121,2049806,hh
2052121,2050118,hh
2052121,2050917,hh
2052125,2048921,hh
2052144,2050647,hh
2052150,2049709,hh
2052150,2051366,hh
2052150,2051469,hh
2052152,2048722,hh
2052152,2050865,hh
2052152,2051145,hh
2052179,2048890,hh
2052179,2051369,hh
2052179,2048904,hh
2052179,2050741,hh
2052179,2050099,hh
2048516,2049934,hh
2048524,2049828,hh
2048524,2050719,hh
2048525,2049455,hh
2048525,2050750,hh
2048525,2050834,hh
2048525,2051324,hh
2048543,2050341,hh
2048543,2050941,hh
2048551,2050124,hh
2048551,2050658,hh
2048554,2049678,hh
2048555,2049680,hh
2048569,2050450,hh
2048576,2048781,hh
2048576,2050360,hh
2048587,2048691,hh
2048587,2049109,hh
2048587,2049287,hh
2048587,2050237,hh
2048600,2050317,hh
2048600,2050393,hh
2048600,2050529,hh
2048607,2049875,hh
2048632,2051470,hh
2048642,2050207,hh
2048646,2049407,hh
2048646,2049957,hh
2048646,2050617,hh
2048646,2050848,hh
2048648,2049877,hh
2048648,2050612,hh
2048653,2051142,hh
2048659,2050286,hh
2048683,2049989,hh
2048683,2050037,hh
2048685,2051383,hh
2048691,2049109,hh
2048691,2049287,hh
2048691,2050237,hh
2048706,2050876,hh
2048722,2050865,hh
2048722,2051145,hh
2048781,2050360,hh
2048801,2051144,hh
2048801,2051279,hh
2048801,2051417,hh
2048835,2049219,hh
2048890,2048904,hh
2048890,2049053,hh
2048890,2051369,hh
2048890,2050741,hh
2048890,2049419,hh
2048890,2049782,hh
2048904,2049053,hh
2048904,2049419,hh
2048911,2048970,hh
2048911,2049848,hh
2048911,2050406,hh
2048916,2049069,hh
2048916,2049230,hh
2048916,2049279,hh
2048916,2049689,hh
2048935,2049768,hh
2048935,2050945,hh
2048935,2049805,hh
2048935,2050871,hh
2048935,2050659,hh
2048970,2049848,hh
2048970,2050406,hh
2048990,2049613,hh
2048990,2049745,hh
2048990,2051357,hh
2048990,2049963,hh
2049023,2049628,hh
2049023,2049809,hh
2049023,2050931,hh
2049042,2049420,hh
2049042,2050024,hh
2049042,2050831,hh
2049042,2050417,hh
2049052,2050513,hh
2049053,2049419,hh
2049053,2049782,hh
2049053,2051369,hh
2049069,2049230,hh
2049069,2049279,hh
2049069,2049689,hh
2049094,2051471,hh
2049101,2051243,hh
2049104,2050293,hh
2049109,2049287,hh
2049109,2050237,hh
2049117,2049246,hh
2049117,2049267,hh
2049117,2050839,hh
2049117,2049890,hh
2049117,2049298,hh
2049121,2049335,hh
2049121,2050449,hh
2049141,2049462,hh
2049141,2049551,hh
2049141,2050546,hh
2049141,2050919,hh
2049145,2049858,hh
2049149,2050177,hh
2049149,2051197,hh
2049164,2049336,hh
2049164,2051120,hh
2049164,2051233,hh
2049196,2050283,hh
2049196,2050961,hh
2049197,2049372,hh
2049197,2050102,hh
2049197,2050308,hh
2049197,2050537,hh
2049206,2049488,hh
2049206,2050740,hh
2049206,2051524,hh
2049230,2049279,hh
2049230,2049689,hh
2049240,2050281,hh
2049240,2050964,hh
2049246,2049267,hh
2049246,2049298,hh
2049253,2049472,hh
2049253,2051506,hh
2049253,2050010,hh
2049253,2051367,hh
2049253,2051239,hh
2049256,2051218,hh
2049267,2049298,hh
2049267,2049890,hh
2049267,2050839,hh
2049277,2051331,hh
2049279,2049689,hh
2049287,2050237,hh
2049298,2049890,hh
2049298,2050839,hh
2049335,2050449,hh
2049336,2051120,hh
2049336,2051233,hh
2049339,2050377,hh
2049372,2050102,hh
2049372,2050308,hh
2049372,2050537,hh
2049374,2049972,hh
2049407,2049957,hh
2049407,2050617,hh
2049407,2050848,hh
2049419,2049782,hh
2049419,2050099,hh
2049419,2050741,hh
2049420,2050024,hh
2049420,2050417,hh
2049420,2050831,hh
2049428,2050183,hh
2049432,2049541,hh
2049455,2050750,hh
2049455,2050834,hh
2049455,2051324,hh
2049462,2049551,hh
2049462,2050546,hh
2049462,2050919,hh
2049472,2050010,hh
2049472,2051239,hh
2049472,2051506,hh
2049472,2051367,hh
2049488,2050740,hh
2049488,2051524,hh
2049512,2049897,hh
2049551,2050546,hh
2049551,2050919,hh
2049565,2050645,hh
2049610,2049775,hh
2049610,2051473,hh
2049610,2049937,hh
2049610,2051454,hh
2049610,2050420,hh
2049613,2049745,hh
2049613,2049963,hh
2049613,2051357,hh
2049628,2049809,hh
2049628,2050931,hh
2049670,2050354,hh
2049670,2051478,hh
2049674,2051485,hh
2049684,2049871,hh
2049706,2050084,hh
2049706,2050514,hh
2049706,2051117,hh
2049709,2051366,hh
2049709,2051469,hh
2049728,2051372,hh
2049745,2049963,hh
2049745,2051357,hh
2049768,2049805,hh
2049768,2050659,hh
2049768,2050945,hh
2049775,2049937,hh
2049775,2050420,hh
2049775,2051473,hh
2049775,2051454,hh
2049779,2051125,hh
2049782,2050099,hh
2049782,2050741,hh
2049805,2050659,hh
2049805,2050871,hh
2049805,2050945,hh
2049806,2050118,hh
2049806,2050917,hh
2049809,2050931,hh
2049828,2050719,hh
2049840,2049958,hh
2049848,2050406,hh
2049877,2050612,hh
2049883,2049959,hh
2049890,2050839,hh
2049937,2050420,hh
2049937,2051454,hh
2049944,2050453,hh
2049957,2050617,hh
2049957,2050848,hh
2049963,2051357,hh
2049984,2050604,hh
2049989,2050037,hh
2049990,2050801,hh
2049990,2051479,hh
2050010,2051239,hh
2050010,2051367,hh
2050010,2051506,hh
2050024,2050417,hh
2050024,2050831,hh
2050055,2050108,hh
2050084,2050514,hh
2050084,2051117,hh
2050097,2050126,hh
2050099,2050741,hh
2050099,2051369,hh
2050102,2050308,hh
2050102,2050537,hh
2050104,2050380,hh
2050118,2050917,hh
2050124,2050658,hh
2050132,2051405,hh
2050177,2051197,hh
2050204,2050432,hh
2050211,2051496,hh
2050265,2050300,hh
2050281,2050964,hh
2050283,2050961,hh
2050308,2050537,hh
2050317,2050393,hh
2050317,2050529,hh
2050341,2050941,hh
2050354,2051478,hh
2050381,2050607,hh
2050384,2050636,hh
2050393,2050529,hh
2050417,2050831,hh
2050420,2051454,hh
2050420,2051473,hh
2050483,2050524,hh
2050483,2050971,hh
2050483,2051109,hh
2050514,2051117,hh
2050524,2050971,hh
2050524,2051109,hh
2050544,2051242,hh
2050544,2051361,hh
2050546,2050919,hh
2050593,2050623,hh
2050617,2050848,hh
2050659,2050871,hh
2050659,2050945,hh
2050740,2051524,hh
2050741,2051369,hh
2050742,2050904,hh
2050750,2050834,hh
2050750,2051324,hh
2050801,2051479,hh
2050834,2051324,hh
2050865,2051145,hh
2050871,2050945,hh
2050971,2051109,hh
2050987,2051019,hh
2051120,2051233,hh
2051130,2051543,hh
2051144,2051279,hh
2051144,2051417,hh
2051239,2051367,hh
2051239,2051506,hh
2051242,2051361,hh
2051279,2051417,hh
2051350,2051406,hh
2051366,2051469,hh
2051367,2051506,hh
2051454,2051473,hh
2052186,2053675,hh
2053078,2053282,hh
2053078,2052969,hh
2053078,2052190,hh
2053078,2052797,hh
2053078,2052439,hh
2053078,2052227,hh
2053078,2052788,hh
2053181,2053234,hh
2053181,2052893,hh
2053181,2053338,hh
2053181,2052799,hh
2053181,2052397,hh
2053447,2053826,hh
2053508,2053158,hh
2053508,2053135,hh
2053508,2053344,hh
2053508,2053107,hh
2053508,2053821,hh
2053508,2053009,hh
2053662,2052634,hh
2053662,2052832,hh
2053662,2052943,hh
2053898,2052452,hh
2053898,2052965,hh
2052428,2052411,hh
2052428,2053013,hh
2052729,2053926,hh
2052747,2053511,hh
2052747,2053745,hh
2052747,2053852,hh
2052926,2052206,hh
2052926,2052617,hh
2052926,2053088,hh
2052926,2053127,hh
2052977,2053387,hh
2053106,2053300,hh
2053106,2052361,hh
2053106,2053141,hh
2053155,2053406,hh
2053157,2053295,hh
2053157,2053016,hh
2053157,2052442,hh
2053157,2052993,hh
2053157,2052596,hh
2053158,2053344,hh
2053158,2053821,hh
2053158,2053135,hh
2053158,2053009,hh
2053165,2052288,hh
2053165,2052480,hh
2053165,2052616,hh
2053175,2053265,hh
2053175,2052808,hh
2053175,2053384,hh
2053175,2052425,hh
2053175,2053669,hh
2053187,2053613,hh
2053187,2053639,hh
2053187,2053908,hh
2053187,2052846,hh
2053213,2053620,hh
2053213,2053685,hh
2053213,2052305,hh
2053213,2052500,hh
2053220,2052323,hh
2053220,2052528,hh
2053222,2053630,hh
2053234,2053338,hh
2053234,2052397,hh
2053234,2052893,hh
2053235,2053413,hh
2053235,2052415,hh
2053235,2052608,hh
2053235,2052830,hh
2053240,2052217,hh
2053240,2053086,hh
2053249,2053609,hh
2053249,2053705,hh
2053249,2053795,hh
2053249,2052380,hh
2053265,2053384,hh
2053265,2053597,hh
2053265,2052808,hh
2053265,2053669,hh
2053265,2052425,hh
2053266,2053587,hh
2053266,2053634,hh
2053266,2053748,hh
2053282,2052190,hh
2053282,2052227,hh
2053282,2052969,hh
2053295,2052442,hh
2053295,2052596,hh
2053295,2053016,hh
2053295,2052993,hh
2053300,2052361,hh
2053300,2053141,hh
2053303,2052412,hh
2053303,2052507,hh
2053303,2052638,hh
2053303,2053124,hh
2053306,2053346,hh
2053306,2053485,hh
2053306,2052935,hh
2053306,2052972,hh
2053311,2052657,hh
2053311,2052997,hh
2053311,2053128,hh
2053318,2053336,hh
2053318,2052884,hh
2053318,2052939,hh
2053329,2052844,hh
2053330,2052486,hh
2053333,2053922,hh
2053336,2052884,hh
2053336,2052939,hh
2053338,2052397,hh
2053338,2052799,hh
2053341,2052332,hh
2053341,2052451,hh
2053343,2053529,hh
2053344,2053821,hh
2053344,2053009,hh
2053344,2053135,hh
2053346,2053485,hh
2053346,2052935,hh
2053346,2052972,hh
2053384,2053597,hh
2053384,2053669,hh
2053384,2052425,hh
2053385,2052636,hh
2053385,2052901,hh
2053413,2052415,hh
2053413,2052608,hh
2053413,2052830,hh
2053415,2053777,hh
2053423,2052544,hh
2053423,2053064,hh
2053428,2053910,hh
2053485,2052935,hh
2053485,2052972,hh
2053500,2052872,hh
2053511,2053745,hh
2053511,2053852,hh
2053521,2052984,hh
2053540,2053734,hh
2053540,2052581,hh
2053540,2052589,hh
2053540,2052723,hh
2053576,2052908,hh
2053585,2053803,hh
2053587,2053634,hh
2053587,2053748,hh
2053597,2053669,hh
2053597,2052425,hh
2053609,2053705,hh
2053609,2053795,hh
2053609,2052380,hh
2053613,2053639,hh
2053613,2053908,hh
2053613,2052846,hh
2053619,2052238,hh
2053619,2052727,hh
2053620,2053685,hh
2053620,2052305,hh
2053620,2052500,hh
2053634,2053748,hh
2053639,2053908,hh
2053639,2052846,hh
2053669,2052425,hh
2053669,2052808,hh
2053673,2053680,hh
2053673,2052327,hh
2053680,2052327,hh
2053681,2052525,hh
2053685,2052305,hh
2053685,2052500,hh
2053705,2053795,hh
2053705,2052380,hh
2053719,2052639,hh
2053722,2053851,hh
2053722,2052849,hh
2053734,2052581,hh
2053734,2052589,hh
2053734,2052723,hh
2053744,2052344,hh
2053745,2053852,hh
2053783,2052447,hh
2053795,2052380,hh
2053821,2053009,hh
2053821,2053107,hh
2053851,2052849,hh
2053869,2053014,hh
2053908,2052846,hh
2053920,2052627,hh
2052190,2052227,hh
2052190,2052439,hh
2052190,2052969,hh
2052190,2052797,hh
2052190,2052788,hh
2052206,2052617,hh
2052206,2053088,hh
2052206,2053127,hh
2052217,2053086,hh
2052227,2052439,hh
2052227,2052788,hh
2052227,2052797,hh
2052238,2052727,hh
2052288,2052480,hh
2052288,2052616,hh
2052305,2052500,hh
2052308,2052565,hh
2052323,2052528,hh
2052332,2052451,hh
2052361,2053141,hh
2052374,2052434,hh
2052374,2052489,hh
2052397,2052799,hh
2052397,2052893,hh
2052411,2053013,hh
2052412,2052507,hh
2052412,2052638,hh
2052412,2053124,hh
2052413,2052741,hh
2052415,2052608,hh
2052415,2052830,hh
2052425,2052808,hh
2052434,2052489,hh
2052439,2052788,hh
2052439,2052797,hh
2052442,2052596,hh
2052442,2052993,hh
2052452,2052965,hh
2052480,2052616,hh
2052507,2052638,hh
2052507,2053124,hh
2052544,2053064,hh
2052581,2052589,hh
2052581,2052723,hh
2052589,2052723,hh
2052596,2052993,hh
2052596,2053016,hh
2052608,2052830,hh
2052617,2053088,hh
2052617,2053127,hh
2052634,2052832,hh
2052634,2052943,hh
2052636,2052901,hh
2052638,2053124,hh
2052657,2052997,hh
2052657,2053128,hh
2052788,2052797,hh
2052788,2052969,hh
2052792,2052911,hh
2052797,2052969,hh
2052799,2052893,hh
2052832,2052943,hh
2052884,2052939,hh
2052909,2052962,hh
2052909,2053072,hh
2052935,2052972,hh
2052962,2053072,hh
2052993,2053016,hh
2052997,2053128,hh
2053009,2053107,hh
2053009,2053135,hh
2053088,2053127,hh
2053107,2053135,hh
2057017,2054092,hh
2057050,2054241,hh
2057179,2057497,hh
2057179,2056696,hh
2057179,2054367,hh
2057179,2056647,hh
2057179,2055409,hh
2057313,2055775,hh
2057313,2056757,hh
2057313,2056005,hh
2057313,2056260,hh
2057313,2056219,hh
2057406,2054304,hh
2057438,2056529,hh
2057515,2056325,hh
2057515,2056281,hh
2057515,2056960,hh
2057546,2054906,hh
2053932,2054166,hh
2053932,2054839,hh
2053932,2055181,hh
2053932,2056721,hh
2054001,2056338,hh
2054110,2055129,hh
2054110,2055821,hh
2054110,2056871,hh
2054184,2054998,hh
2054184,2055482,hh
2054204,2057519,hh
2054204,2056214,hh
2054204,2054240,hh
2054204,2055993,hh
2054204,2054738,hh
2054235,2057348,hh
2054235,2057576,hh
2054235,2055122,hh
2054364,2057026,hh
2054364,2055375,hh
2054714,2056084,hh
2054714,2056081,hh
2054714,2057432,hh
2054714,2055784,hh
2054714,2054741,hh
2054838,2054399,hh
2054838,2055777,hh
2054838,2055175,hh
2054838,2055687,hh
2054838,2055565,hh
2055023,2056730,hh
2055053,2054201,hh
2055223,2057368,hh
2055223,2055263,hh
2055317,2055907,hh
2055358,2057270,hh
2055358,2055249,hh
2055469,2053954,hh
2055469,2054231,hh
2055469,2056224,hh
2055469,2056856,hh
2055528,2054200,hh
2055528,2054996,hh
2055621,2056082,hh
2055631,2056702,hh
2055631,2057572,hh
2055631,2056914,hh
2055690,2057565,hh
2055690,2054079,hh
2055690,2055837,hh
2055690,2056360,hh
2055815,2054292,hh
2055815,2055459,hh
2056043,2054947,hh
2056084,2057432,hh
2056084,2054741,hh
2056084,2056081,hh
2056325,2056281,hh
2056325,2056960,hh
2056438,2054244,hh
2056438,2054709,hh
2056438,2055320,hh
2056587,2055039,hh
2056587,2056553,hh
2056702,2057572,hh
2056702,2056914,hh
2056826,2057531,hh
2056826,2056675,hh
2056941,2057536,hh
2056941,2054668,hh
2056941,2055230,hh
2056941,2056413,hh
2057013,2057255,hh
2057013,2054621,hh
2057013,2054686,hh
2057013,2055730,hh
2057026,2055375,hh
2057027,2056891,hh
2057053,2057478,hh
2057053,2054050,hh
2057053,2054980,hh
2057064,2053997,hh
2057067,2055336,hh
2057067,2056298,hh
2057070,2055965,hh
2057119,2055516,hh
2057119,2055939,hh
2057132,2054003,hh
2057153,2054870,hh
2057153,2055570,hh
2057187,2055685,hh
2057187,2055925,hh
2057225,2054556,hh
2057225,2054921,hh
2057225,2055987,hh
2057229,2056506,hh
2057229,2056701,hh
2057246,2056583,hh
2057246,2056627,hh
2057249,2056845,hh
2057250,2054516,hh
2057255,2054621,hh
2057255,2054686,hh
2057255,2055730,hh
2057256,2054810,hh
2057256,2056035,hh
2057266,2054442,hh
2057266,2056489,hh
2057266,2056640,hh
2057270,2055249,hh
2057305,2054602,hh
2057322,2053989,hh
2057323,2056182,hh
2057336,2054455,hh
2057336,2054483,hh
2057336,2055454,hh
2057341,2054808,hh
2057348,2057576,hh
2057348,2055122,hh
2057360,2054169,hh
2057360,2055188,hh
2057368,2055263,hh
2057398,2054580,hh
2057398,2054807,hh
2057398,2054929,hh
2057398,2055551,hh
2057432,2054741,hh
2057432,2055784,hh
2057442,2054302,hh
2057442,2056548,hh
2057442,2054310,hh
2057442,2056342,hh
2057442,2056292,hh
2057468,2054362,hh
2057478,2054050,hh
2057478,2054980,hh
2057497,2054367,hh
2057497,2055409,hh
2057497,2056696,hh
2057497,2056647,hh
2057501,2054386,hh
2057501,2056468,hh
2057501,2054833,hh
2057501,2055884,hh
2057501,2054853,hh
2057508,2054834,hh
2057510,2056612,hh
2057519,2054240,hh
2057519,2054738,hh
2057519,2056214,hh
2057519,2055993,hh
2057531,2056675,hh
2057536,2054668,hh
2057536,2055230,hh
